status,merge_period,period_key,env_kind,dataset_id,variables,tile_id,tile_lat_idx,tile_lon_idx,request_lat_min,request_lat_max,request_lon_min,request_lon_max,tile_deg_lat,tile_deg_lon,buffer_deg,lat_span_deg,lon_span_deg,start_date,end_date,n_days,n_observed_days,n_coverage_points,n_events,n_runs,estimated_lat_cells,estimated_lon_cells,estimated_download_bytes_conservative,output_dir,output_filename,output_path,already_exists
planned,month,2018-01,CHL,cmems_obs-oc_glo_bgc-plankton_my_l4-gapfree-multi-4km_P1D,CHL,lat006_lon048,6,48,-60.25,-54.75,59.75,65.25,5.0,5.0,0.25,5.5,5.5,2018-01-31,2018-01-31,1,1,35,13,1,133,133,500000,external_inputs/environment/goto_chl,CHL_GOTO_PERIOD_month_lat006_lon048_201801_20180131_20180131.nc,external_inputs/environment/goto_chl/CHL_GOTO_PERIOD_month_lat006_lon048_201801_20180131_20180131.nc,0
planned,month,2018-02,CHL,cmems_obs-oc_glo_bgc-plankton_my_l4-gapfree-multi-4km_P1D,CHL,lat006_lon048,6,48,-60.25,-54.75,59.75,65.25,5.0,5.0,0.25,5.5,5.5,2018-02-01,2018-02-01,1,1,145,31,1,133,133,500000,external_inputs/environment/goto_chl,CHL_GOTO_PERIOD_month_lat006_lon048_201802_20180201_20180201.nc,external_inputs/environment/goto_chl/CHL_GOTO_PERIOD_month_lat006_lon048_201802_20180201_20180201.nc,0
planned,month,2019-02,CHL,cmems_obs-oc_glo_bgc-plankton_my_l4-gapfree-multi-4km_P1D,CHL,lat006_lon048,6,48,-60.25,-54.75,59.75,65.25,5.0,5.0,0.25,5.5,5.5,2019-02-17,2019-02-18,2,2,396,84,3,133,133,849072,external_inputs/environment/goto_chl,CHL_GOTO_PERIOD_month_lat006_lon048_201902_20190217_20190218.nc,external_inputs/environment/goto_chl/CHL_GOTO_PERIOD_month_lat006_lon048_201902_20190217_20190218.nc,0
planned,month,2016-02,CHL,cmems_obs-oc_glo_bgc-plankton_my_l4-gapfree-multi-4km_P1D,CHL,lat006_lon049,6,49,-60.25,-54.75,64.75,70.25,5.0,5.0,0.25,5.5,5.5,2016-02-16,2016-02-16,1,1,7,2,1,133,133,500000,external_inputs/environment/goto_chl,CHL_GOTO_PERIOD_month_lat006_lon049_201602_20160216_20160216.nc,external_inputs/environment/goto_chl/CHL_GOTO_PERIOD_month_lat006_lon049_201602_20160216_20160216.nc,0
planned,month,2017-01,CHL,cmems_obs-oc_glo_bgc-plankton_my_l4-gapfree-multi-4km_P1D,CHL,lat006_lon049,6,49,-60.25,-54.75,64.75,70.25,5.0,5.0,0.25,5.5,5.5,2017-01-23,2017-01-24,2,2,148,32,2,133,133,849072,external_inputs/environment/goto_chl,CHL_GOTO_PERIOD_month_lat006_lon049_201701_20170123_20170124.nc,external_inputs/environment/goto_chl/CHL_GOTO_PERIOD_month_lat006_lon049_201701_20170123_20170124.nc,0
planned,month,2017-02,CHL,cmems_obs-oc_glo_bgc-plankton_my_l4-gapfree-multi-4km_P1D,CHL,lat006_lon049,6,49,-60.25,-54.75,64.75,70.25,5.0,5.0,0.25,5.5,5.5,2017-02-15,2017-02-15,1,1,180,40,1,133,133,500000,external_inputs/environment/goto_chl,CHL_GOTO_PERIOD_month_lat006_lon049_201702_20170215_20170215.nc,external_inputs/environment/goto_chl/CHL_GOTO_PERIOD_month_lat006_lon049_201702_20170215_20170215.nc,0
planned,month,2018-01,CHL,cmems_obs-oc_glo_bgc-plankton_my_l4-gapfree-multi-4km_P1D,CHL,lat006_lon049,6,49,-60.25,-54.75,64.75,70.25,5.0,5.0,0.25,5.5,5.5,2018-01-28,2018-01-28,1,1,56,12,1,133,133,500000,external_inputs/environment/goto_chl,CHL_GOTO_PERIOD_month_lat006_lon049_201801_20180128_20180128.nc,external_inputs/environment/goto_chl/CHL_GOTO_PERIOD_month_lat006_lon049_201801_20180128_20180128.nc,0
planned,month,2017-01,CHL,cmems_obs-oc_glo_bgc-plankton_my_l4-gapfree-multi-4km_P1D,CHL,lat006_lon050,6,50,-60.25,-54.75,69.75,75.25,5.0,5.0,0.25,5.5,5.5,2017-01-23,2017-01-23,1,1,71,16,1,133,133,500000,external_inputs/environment/goto_chl,CHL_GOTO_PERIOD_month_lat006_lon050_201701_20170123_20170123.nc,external_inputs/environment/goto_chl/CHL_GOTO_PERIOD_month_lat006_lon050_201701_20170123_20170123.nc,0
planned,month,2017-02,CHL,cmems_obs-oc_glo_bgc-plankton_my_l4-gapfree-multi-4km_P1D,CHL,lat006_lon050,6,50,-60.25,-54.75,69.75,75.25,5.0,5.0,0.25,5.5,5.5,2017-02-15,2017-02-15,1,1,12,6,1,133,133,500000,external_inputs/environment/goto_chl,CHL_GOTO_PERIOD_month_lat006_lon050_201702_20170215_20170215.nc,external_inputs/environment/goto_chl/CHL_GOTO_PERIOD_month_lat006_lon050_201702_20170215_20170215.nc,0
planned,month,2019-02,CHL,cmems_obs-oc_glo_bgc-plankton_my_l4-gapfree-multi-4km_P1D,CHL,lat006_lon050,6,50,-60.25,-54.75,69.75,75.25,5.0,5.0,0.25,5.5,5.5,2019-02-07,2019-02-08,2,2,170,36,2,133,133,849072,external_inputs/environment/goto_chl,CHL_GOTO_PERIOD_month_lat006_lon050_201902_20190207_20190208.nc,external_inputs/environment/goto_chl/CHL_GOTO_PERIOD_month_lat006_lon050_201902_20190207_20190208.nc,0
planned,month,2017-01,CHL,cmems_obs-oc_glo_bgc-plankton_my_l4-gapfree-multi-4km_P1D,CHL,lat006_lon051,6,51,-60.25,-54.75,74.75,80.25,5.0,5.0,0.25,5.5,5.5,2017-01-19,2017-01-23,5,3,451,116,3,133,133,2122680,external_inputs/environment/goto_chl,CHL_GOTO_PERIOD_month_lat006_lon051_201701_20170119_20170123.nc,external_inputs/environment/goto_chl/CHL_GOTO_PERIOD_month_lat006_lon051_201701_20170119_20170123.nc,0
planned,month,2019-01,CHL,cmems_obs-oc_glo_bgc-plankton_my_l4-gapfree-multi-4km_P1D,CHL,lat006_lon051,6,51,-60.25,-54.75,74.75,80.25,5.0,5.0,0.25,5.5,5.5,2019-01-25,2019-01-30,6,5,774,171,6,133,133,2547216,external_inputs/environment/goto_chl,CHL_GOTO_PERIOD_month_lat006_lon051_201901_20190125_20190130.nc,external_inputs/environment/goto_chl/CHL_GOTO_PERIOD_month_lat006_lon051_201901_20190125_20190130.nc,0
planned,month,2019-02,CHL,cmems_obs-oc_glo_bgc-plankton_my_l4-gapfree-multi-4km_P1D,CHL,lat006_lon051,6,51,-60.25,-54.75,74.75,80.25,5.0,5.0,0.25,5.5,5.5,2019-02-06,2019-02-07,2,2,150,30,2,133,133,849072,external_inputs/environment/goto_chl,CHL_GOTO_PERIOD_month_lat006_lon051_201902_20190206_20190207.nc,external_inputs/environment/goto_chl/CHL_GOTO_PERIOD_month_lat006_lon051_201902_20190206_20190207.nc,0
planned,month,2017-01,CHL,cmems_obs-oc_glo_bgc-plankton_my_l4-gapfree-multi-4km_P1D,CHL,lat006_lon052,6,52,-60.25,-54.75,79.75,85.25,5.0,5.0,0.25,5.5,5.5,2017-01-22,2017-01-23,2,2,155,54,2,133,133,849072,external_inputs/environment/goto_chl,CHL_GOTO_PERIOD_month_lat006_lon052_201701_20170122_20170123.nc,external_inputs/environment/goto_chl/CHL_GOTO_PERIOD_month_lat006_lon052_201701_20170122_20170123.nc,0
planned,month,2018-01,CHL,cmems_obs-oc_glo_bgc-plankton_my_l4-gapfree-multi-4km_P1D,CHL,lat006_lon052,6,52,-60.25,-54.75,79.75,85.25,5.0,5.0,0.25,5.5,5.5,2018-01-26,2018-01-26,1,1,60,15,1,133,133,500000,external_inputs/environment/goto_chl,CHL_GOTO_PERIOD_month_lat006_lon052_201801_20180126_20180126.nc,external_inputs/environment/goto_chl/CHL_GOTO_PERIOD_month_lat006_lon052_201801_20180126_20180126.nc,0
planned,month,2019-01,CHL,cmems_obs-oc_glo_bgc-plankton_my_l4-gapfree-multi-4km_P1D,CHL,lat006_lon052,6,52,-60.25,-54.75,79.75,85.25,5.0,5.0,0.25,5.5,5.5,2019-01-26,2019-01-31,6,3,113,54,3,133,133,2547216,external_inputs/environment/goto_chl,CHL_GOTO_PERIOD_month_lat006_lon052_201901_20190126_20190131.nc,external_inputs/environment/goto_chl/CHL_GOTO_PERIOD_month_lat006_lon052_201901_20190126_20190131.nc,0
planned,month,2019-02,CHL,cmems_obs-oc_glo_bgc-plankton_my_l4-gapfree-multi-4km_P1D,CHL,lat006_lon052,6,52,-60.25,-54.75,79.75,85.25,5.0,5.0,0.25,5.5,5.5,2019-02-04,2019-02-05,2,2,321,74,2,133,133,849072,external_inputs/environment/goto_chl,CHL_GOTO_PERIOD_month_lat006_lon052_201902_20190204_20190205.nc,external_inputs/environment/goto_chl/CHL_GOTO_PERIOD_month_lat006_lon052_201902_20190204_20190205.nc,0
planned,month,2017-01,CHL,cmems_obs-oc_glo_bgc-plankton_my_l4-gapfree-multi-4km_P1D,CHL,lat006_lon053,6,53,-60.25,-54.75,84.75,90.25,5.0,5.0,0.25,5.5,5.5,2017-01-22,2017-01-22,1,1,120,28,1,133,133,500000,external_inputs/environment/goto_chl,CHL_GOTO_PERIOD_month_lat006_lon053_201701_20170122_20170122.nc,external_inputs/environment/goto_chl/CHL_GOTO_PERIOD_month_lat006_lon053_201701_20170122_20170122.nc,0
planned,month,2018-01,CHL,cmems_obs-oc_glo_bgc-plankton_my_l4-gapfree-multi-4km_P1D,CHL,lat006_lon053,6,53,-60.25,-54.75,84.75,90.25,5.0,5.0,0.25,5.5,5.5,2018-01-26,2018-01-28,3,3,626,128,3,133,133,1273608,external_inputs/environment/goto_chl,CHL_GOTO_PERIOD_month_lat006_lon053_201801_20180126_20180128.nc,external_inputs/environment/goto_chl/CHL_GOTO_PERIOD_month_lat006_lon053_201801_20180126_20180128.nc,0
planned,month,2018-02,CHL,cmems_obs-oc_glo_bgc-plankton_my_l4-gapfree-multi-4km_P1D,CHL,lat007_lon037,7,37,-55.25,-49.75,4.75,10.25,5.0,5.0,0.25,5.5,5.5,2018-02-08,2018-02-08,1,1,24,12,1,133,133,500000,external_inputs/environment/goto_chl,CHL_GOTO_PERIOD_month_lat007_lon037_201802_20180208_20180208.nc,external_inputs/environment/goto_chl/CHL_GOTO_PERIOD_month_lat007_lon037_201802_20180208_20180208.nc,0
planned,month,2018-01,CHL,cmems_obs-oc_glo_bgc-plankton_my_l4-gapfree-multi-4km_P1D,CHL,lat007_lon038,7,38,-55.25,-49.75,9.75,15.25,5.0,5.0,0.25,5.5,5.5,2018-01-30,2018-01-30,1,1,93,32,1,133,133,500000,external_inputs/environment/goto_chl,CHL_GOTO_PERIOD_month_lat007_lon038_201801_20180130_20180130.nc,external_inputs/environment/goto_chl/CHL_GOTO_PERIOD_month_lat007_lon038_201801_20180130_20180130.nc,0
planned,month,2018-02,CHL,cmems_obs-oc_glo_bgc-plankton_my_l4-gapfree-multi-4km_P1D,CHL,lat007_lon038,7,38,-55.25,-49.75,9.75,15.25,5.0,5.0,0.25,5.5,5.5,2018-02-09,2018-02-09,1,1,5,1,1,133,133,500000,external_inputs/environment/goto_chl,CHL_GOTO_PERIOD_month_lat007_lon038_201802_20180209_20180209.nc,external_inputs/environment/goto_chl/CHL_GOTO_PERIOD_month_lat007_lon038_201802_20180209_20180209.nc,0
planned,month,2018-01,CHL,cmems_obs-oc_glo_bgc-plankton_my_l4-gapfree-multi-4km_P1D,CHL,lat007_lon039,7,39,-55.25,-49.75,14.75,20.25,5.0,5.0,0.25,5.5,5.5,2018-01-30,2018-01-30,1,1,16,16,1,133,133,500000,external_inputs/environment/goto_chl,CHL_GOTO_PERIOD_month_lat007_lon039_201801_20180130_20180130.nc,external_inputs/environment/goto_chl/CHL_GOTO_PERIOD_month_lat007_lon039_201801_20180130_20180130.nc,0
planned,month,2018-02,CHL,cmems_obs-oc_glo_bgc-plankton_my_l4-gapfree-multi-4km_P1D,CHL,lat007_lon039,7,39,-55.25,-49.75,14.75,20.25,5.0,5.0,0.25,5.5,5.5,2018-02-10,2018-02-10,1,1,10,2,1,133,133,500000,external_inputs/environment/goto_chl,CHL_GOTO_PERIOD_month_lat007_lon039_201802_20180210_20180210.nc,external_inputs/environment/goto_chl/CHL_GOTO_PERIOD_month_lat007_lon039_201802_20180210_20180210.nc,0
planned,month,2016-02,CHL,cmems_obs-oc_glo_bgc-plankton_my_l4-gapfree-multi-4km_P1D,CHL,lat007_lon040,7,40,-55.25,-49.75,19.75,25.25,5.0,5.0,0.25,5.5,5.5,2016-02-21,2016-02-22,2,2,235,52,2,133,133,849072,external_inputs/environment/goto_chl,CHL_GOTO_PERIOD_month_lat007_lon040_201602_20160221_20160222.nc,external_inputs/environment/goto_chl/CHL_GOTO_PERIOD_month_lat007_lon040_201602_20160221_20160222.nc,0
planned,month,2016-02,CHL,cmems_obs-oc_glo_bgc-plankton_my_l4-gapfree-multi-4km_P1D,CHL,lat007_lon041,7,41,-55.25,-49.75,24.75,30.25,5.0,5.0,0.25,5.5,5.5,2016-02-22,2016-02-22,1,1,3,2,1,133,133,500000,external_inputs/environment/goto_chl,CHL_GOTO_PERIOD_month_lat007_lon041_201602_20160222_20160222.nc,external_inputs/environment/goto_chl/CHL_GOTO_PERIOD_month_lat007_lon041_201602_20160222_20160222.nc,0
planned,month,2018-02,CHL,cmems_obs-oc_glo_bgc-plankton_my_l4-gapfree-multi-4km_P1D,CHL,lat007_lon041,7,41,-55.25,-49.75,24.75,30.25,5.0,5.0,0.25,5.5,5.5,2018-02-05,2018-02-06,2,2,363,75,2,133,133,849072,external_inputs/environment/goto_chl,CHL_GOTO_PERIOD_month_lat007_lon041_201802_20180205_20180206.nc,external_inputs/environment/goto_chl/CHL_GOTO_PERIOD_month_lat007_lon041_201802_20180205_20180206.nc,0
planned,month,2019-01,CHL,cmems_obs-oc_glo_bgc-plankton_my_l4-gapfree-multi-4km_P1D,CHL,lat007_lon041,7,41,-55.25,-49.75,24.75,30.25,5.0,5.0,0.25,5.5,5.5,2019-01-23,2019-01-23,1,1,167,70,2,133,133,500000,external_inputs/environment/goto_chl,CHL_GOTO_PERIOD_month_lat007_lon041_201901_20190123_20190123.nc,external_inputs/environment/goto_chl/CHL_GOTO_PERIOD_month_lat007_lon041_201901_20190123_20190123.nc,0
planned,month,2016-01,CHL,cmems_obs-oc_glo_bgc-plankton_my_l4-gapfree-multi-4km_P1D,CHL,lat007_lon042,7,42,-55.25,-49.75,29.75,35.25,5.0,5.0,0.25,5.5,5.5,2016-01-29,2016-01-29,1,1,6,2,1,133,133,500000,external_inputs/environment/goto_chl,CHL_GOTO_PERIOD_month_lat007_lon042_201601_20160129_20160129.nc,external_inputs/environment/goto_chl/CHL_GOTO_PERIOD_month_lat007_lon042_201601_20160129_20160129.nc,0
planned,month,2018-01,CHL,cmems_obs-oc_glo_bgc-plankton_my_l4-gapfree-multi-4km_P1D,CHL,lat007_lon042,7,42,-55.25,-49.75,29.75,35.25,5.0,5.0,0.25,5.5,5.5,2018-01-31,2018-01-31,1,1,30,15,1,133,133,500000,external_inputs/environment/goto_chl,CHL_GOTO_PERIOD_month_lat007_lon042_201801_20180131_20180131.nc,external_inputs/environment/goto_chl/CHL_GOTO_PERIOD_month_lat007_lon042_201801_20180131_20180131.nc,0
planned,month,2018-02,CHL,cmems_obs-oc_glo_bgc-plankton_my_l4-gapfree-multi-4km_P1D,CHL,lat007_lon042,7,42,-55.25,-49.75,29.75,35.25,5.0,5.0,0.25,5.5,5.5,2018-02-06,2018-02-06,1,1,12,6,1,133,133,500000,external_inputs/environment/goto_chl,CHL_GOTO_PERIOD_month_lat007_lon042_201802_20180206_20180206.nc,external_inputs/environment/goto_chl/CHL_GOTO_PERIOD_month_lat007_lon042_201802_20180206_20180206.nc,0
planned,month,2019-01,CHL,cmems_obs-oc_glo_bgc-plankton_my_l4-gapfree-multi-4km_P1D,CHL,lat007_lon042,7,42,-55.25,-49.75,29.75,35.25,5.0,5.0,0.25,5.5,5.5,2019-01-23,2019-01-28,6,2,209,50,2,133,133,2547216,external_inputs/environment/goto_chl,CHL_GOTO_PERIOD_month_lat007_lon042_201901_20190123_20190128.nc,external_inputs/environment/goto_chl/CHL_GOTO_PERIOD_month_lat007_lon042_201901_20190123_20190128.nc,0
planned,month,2016-01,CHL,cmems_obs-oc_glo_bgc-plankton_my_l4-gapfree-multi-4km_P1D,CHL,lat007_lon043,7,43,-55.25,-49.75,34.75,40.25,5.0,5.0,0.25,5.5,5.5,2016-01-29,2016-01-29,1,1,9,3,1,133,133,500000,external_inputs/environment/goto_chl,CHL_GOTO_PERIOD_month_lat007_lon043_201601_20160129_20160129.nc,external_inputs/environment/goto_chl/CHL_GOTO_PERIOD_month_lat007_lon043_201601_20160129_20160129.nc,0
planned,month,2018-02,CHL,cmems_obs-oc_glo_bgc-plankton_my_l4-gapfree-multi-4km_P1D,CHL,lat007_lon043,7,43,-55.25,-49.75,34.75,40.25,5.0,5.0,0.25,5.5,5.5,2018-02-01,2018-02-01,1,1,45,9,1,133,133,500000,external_inputs/environment/goto_chl,CHL_GOTO_PERIOD_month_lat007_lon043_201802_20180201_20180201.nc,external_inputs/environment/goto_chl/CHL_GOTO_PERIOD_month_lat007_lon043_201802_20180201_20180201.nc,0
planned,month,2019-01,CHL,cmems_obs-oc_glo_bgc-plankton_my_l4-gapfree-multi-4km_P1D,CHL,lat007_lon043,7,43,-55.25,-49.75,34.75,40.25,5.0,5.0,0.25,5.5,5.5,2019-01-22,2019-01-29,8,5,836,188,10,133,133,3396288,external_inputs/environment/goto_chl,CHL_GOTO_PERIOD_month_lat007_lon043_201901_20190122_20190129.nc,external_inputs/environment/goto_chl/CHL_GOTO_PERIOD_month_lat007_lon043_201901_20190122_20190129.nc,0
planned,month,2019-02,CHL,cmems_obs-oc_glo_bgc-plankton_my_l4-gapfree-multi-4km_P1D,CHL,lat007_lon043,7,43,-55.25,-49.75,34.75,40.25,5.0,5.0,0.25,5.5,5.5,2019-02-09,2019-02-09,1,1,10,6,1,133,133,500000,external_inputs/environment/goto_chl,CHL_GOTO_PERIOD_month_lat007_lon043_201902_20190209_20190209.nc,external_inputs/environment/goto_chl/CHL_GOTO_PERIOD_month_lat007_lon043_201902_20190209_20190209.nc,0
planned,month,2018-01,CHL,cmems_obs-oc_glo_bgc-plankton_my_l4-gapfree-multi-4km_P1D,CHL,lat007_lon044,7,44,-55.25,-49.75,39.75,45.25,5.0,5.0,0.25,5.5,5.5,2018-01-19,2018-01-26,8,4,2553,574,6,133,133,3396288,external_inputs/environment/goto_chl,CHL_GOTO_PERIOD_month_lat007_lon044_201801_20180119_20180126.nc,external_inputs/environment/goto_chl/CHL_GOTO_PERIOD_month_lat007_lon044_201801_20180119_20180126.nc,0
planned,month,2018-02,CHL,cmems_obs-oc_glo_bgc-plankton_my_l4-gapfree-multi-4km_P1D,CHL,lat007_lon044,7,44,-55.25,-49.75,39.75,45.25,5.0,5.0,0.25,5.5,5.5,2018-02-04,2018-02-11,8,2,257,62,2,133,133,3396288,external_inputs/environment/goto_chl,CHL_GOTO_PERIOD_month_lat007_lon044_201802_20180204_20180211.nc,external_inputs/environment/goto_chl/CHL_GOTO_PERIOD_month_lat007_lon044_201802_20180204_20180211.nc,0
planned,month,2019-01,CHL,cmems_obs-oc_glo_bgc-plankton_my_l4-gapfree-multi-4km_P1D,CHL,lat007_lon044,7,44,-55.25,-49.75,39.75,45.25,5.0,5.0,0.25,5.5,5.5,2019-01-23,2019-01-25,3,3,555,123,7,133,133,1273608,external_inputs/environment/goto_chl,CHL_GOTO_PERIOD_month_lat007_lon044_201901_20190123_20190125.nc,external_inputs/environment/goto_chl/CHL_GOTO_PERIOD_month_lat007_lon044_201901_20190123_20190125.nc,0
planned,month,2019-02,CHL,cmems_obs-oc_glo_bgc-plankton_my_l4-gapfree-multi-4km_P1D,CHL,lat007_lon044,7,44,-55.25,-49.75,39.75,45.25,5.0,5.0,0.25,5.5,5.5,2019-02-09,2019-02-26,18,5,513,115,5,133,133,7641648,external_inputs/environment/goto_chl,CHL_GOTO_PERIOD_month_lat007_lon044_201902_20190209_20190226.nc,external_inputs/environment/goto_chl/CHL_GOTO_PERIOD_month_lat007_lon044_201902_20190209_20190226.nc,0
planned,month,2017-02,CHL,cmems_obs-oc_glo_bgc-plankton_my_l4-gapfree-multi-4km_P1D,CHL,lat007_lon045,7,45,-55.25,-49.75,44.75,50.25,5.0,5.0,0.25,5.5,5.5,2017-02-19,2017-02-19,1,1,20,4,1,133,133,500000,external_inputs/environment/goto_chl,CHL_GOTO_PERIOD_month_lat007_lon045_201702_20170219_20170219.nc,external_inputs/environment/goto_chl/CHL_GOTO_PERIOD_month_lat007_lon045_201702_20170219_20170219.nc,0
planned,month,2018-01,CHL,cmems_obs-oc_glo_bgc-plankton_my_l4-gapfree-multi-4km_P1D,CHL,lat007_lon045,7,45,-55.25,-49.75,44.75,50.25,5.0,5.0,0.25,5.5,5.5,2018-01-18,2018-01-26,9,5,887,258,11,133,133,3820824,external_inputs/environment/goto_chl,CHL_GOTO_PERIOD_month_lat007_lon045_201801_20180118_20180126.nc,external_inputs/environment/goto_chl/CHL_GOTO_PERIOD_month_lat007_lon045_201801_20180118_20180126.nc,0
planned,month,2018-02,CHL,cmems_obs-oc_glo_bgc-plankton_my_l4-gapfree-multi-4km_P1D,CHL,lat007_lon045,7,45,-55.25,-49.75,44.75,50.25,5.0,5.0,0.25,5.5,5.5,2018-02-01,2018-02-04,4,3,548,120,3,133,133,1698144,external_inputs/environment/goto_chl,CHL_GOTO_PERIOD_month_lat007_lon045_201802_20180201_20180204.nc,external_inputs/environment/goto_chl/CHL_GOTO_PERIOD_month_lat007_lon045_201802_20180201_20180204.nc,0
planned,month,2019-01,CHL,cmems_obs-oc_glo_bgc-plankton_my_l4-gapfree-multi-4km_P1D,CHL,lat007_lon045,7,45,-55.25,-49.75,44.75,50.25,5.0,5.0,0.25,5.5,5.5,2019-01-23,2019-01-24,2,2,781,160,5,133,133,849072,external_inputs/environment/goto_chl,CHL_GOTO_PERIOD_month_lat007_lon045_201901_20190123_20190124.nc,external_inputs/environment/goto_chl/CHL_GOTO_PERIOD_month_lat007_lon045_201901_20190123_20190124.nc,0
planned,month,2019-02,CHL,cmems_obs-oc_glo_bgc-plankton_my_l4-gapfree-multi-4km_P1D,CHL,lat007_lon045,7,45,-55.25,-49.75,44.75,50.25,5.0,5.0,0.25,5.5,5.5,2019-02-05,2019-02-27,23,4,407,102,5,133,133,9764328,external_inputs/environment/goto_chl,CHL_GOTO_PERIOD_month_lat007_lon045_201902_20190205_20190227.nc,external_inputs/environment/goto_chl/CHL_GOTO_PERIOD_month_lat007_lon045_201902_20190205_20190227.nc,0
planned,month,2016-01,CHL,cmems_obs-oc_glo_bgc-plankton_my_l4-gapfree-multi-4km_P1D,CHL,lat007_lon046,7,46,-55.25,-49.75,49.75,55.25,5.0,5.0,0.25,5.5,5.5,2016-01-20,2016-01-21,2,2,460,97,2,133,133,849072,external_inputs/environment/goto_chl,CHL_GOTO_PERIOD_month_lat007_lon046_201601_20160120_20160121.nc,external_inputs/environment/goto_chl/CHL_GOTO_PERIOD_month_lat007_lon046_201601_20160120_20160121.nc,0
planned,month,2016-02,CHL,cmems_obs-oc_glo_bgc-plankton_my_l4-gapfree-multi-4km_P1D,CHL,lat007_lon046,7,46,-55.25,-49.75,49.75,55.25,5.0,5.0,0.25,5.5,5.5,2016-02-24,2016-02-24,1,1,525,108,1,133,133,500000,external_inputs/environment/goto_chl,CHL_GOTO_PERIOD_month_lat007_lon046_201602_20160224_20160224.nc,external_inputs/environment/goto_chl/CHL_GOTO_PERIOD_month_lat007_lon046_201602_20160224_20160224.nc,0
planned,month,2017-02,CHL,cmems_obs-oc_glo_bgc-plankton_my_l4-gapfree-multi-4km_P1D,CHL,lat007_lon046,7,46,-55.25,-49.75,49.75,55.25,5.0,5.0,0.25,5.5,5.5,2017-02-16,2017-02-17,2,2,174,43,2,133,133,849072,external_inputs/environment/goto_chl,CHL_GOTO_PERIOD_month_lat007_lon046_201702_20170216_20170217.nc,external_inputs/environment/goto_chl/CHL_GOTO_PERIOD_month_lat007_lon046_201702_20170216_20170217.nc,0
planned,month,2018-02,CHL,cmems_obs-oc_glo_bgc-plankton_my_l4-gapfree-multi-4km_P1D,CHL,lat007_lon046,7,46,-55.25,-49.75,49.75,55.25,5.0,5.0,0.25,5.5,5.5,2018-02-01,2018-02-02,2,2,12,3,2,133,133,849072,external_inputs/environment/goto_chl,CHL_GOTO_PERIOD_month_lat007_lon046_201802_20180201_20180202.nc,external_inputs/environment/goto_chl/CHL_GOTO_PERIOD_month_lat007_lon046_201802_20180201_20180202.nc,0
planned,month,2019-01,CHL,cmems_obs-oc_glo_bgc-plankton_my_l4-gapfree-multi-4km_P1D,CHL,lat007_lon046,7,46,-55.25,-49.75,49.75,55.25,5.0,5.0,0.25,5.5,5.5,2019-01-23,2019-01-23,1,1,44,14,2,133,133,500000,external_inputs/environment/goto_chl,CHL_GOTO_PERIOD_month_lat007_lon046_201901_20190123_20190123.nc,external_inputs/environment/goto_chl/CHL_GOTO_PERIOD_month_lat007_lon046_201901_20190123_20190123.nc,0
planned,month,2019-02,CHL,cmems_obs-oc_glo_bgc-plankton_my_l4-gapfree-multi-4km_P1D,CHL,lat007_lon046,7,46,-55.25,-49.75,49.75,55.25,5.0,5.0,0.25,5.5,5.5,2019-02-04,2019-02-05,2,2,366,90,5,133,133,849072,external_inputs/environment/goto_chl,CHL_GOTO_PERIOD_month_lat007_lon046_201902_20190204_20190205.nc,external_inputs/environment/goto_chl/CHL_GOTO_PERIOD_month_lat007_lon046_201902_20190204_20190205.nc,0
planned,month,2019-03,CHL,cmems_obs-oc_glo_bgc-plankton_my_l4-gapfree-multi-4km_P1D,CHL,lat007_lon046,7,46,-55.25,-49.75,49.75,55.25,5.0,5.0,0.25,5.5,5.5,2019-03-03,2019-03-03,1,1,18,4,1,133,133,500000,external_inputs/environment/goto_chl,CHL_GOTO_PERIOD_month_lat007_lon046_201903_20190303_20190303.nc,external_inputs/environment/goto_chl/CHL_GOTO_PERIOD_month_lat007_lon046_201903_20190303_20190303.nc,0
planned,month,2016-01,CHL,cmems_obs-oc_glo_bgc-plankton_my_l4-gapfree-multi-4km_P1D,CHL,lat007_lon047,7,47,-55.25,-49.75,54.75,60.25,5.0,5.0,0.25,5.5,5.5,2016-01-23,2016-01-23,1,1,55,11,1,133,133,500000,external_inputs/environment/goto_chl,CHL_GOTO_PERIOD_month_lat007_lon047_201601_20160123_20160123.nc,external_inputs/environment/goto_chl/CHL_GOTO_PERIOD_month_lat007_lon047_201601_20160123_20160123.nc,0
planned,month,2016-02,CHL,cmems_obs-oc_glo_bgc-plankton_my_l4-gapfree-multi-4km_P1D,CHL,lat007_lon047,7,47,-55.25,-49.75,54.75,60.25,5.0,5.0,0.25,5.5,5.5,2016-02-23,2016-02-24,2,2,54,12,2,133,133,849072,external_inputs/environment/goto_chl,CHL_GOTO_PERIOD_month_lat007_lon047_201602_20160223_20160224.nc,external_inputs/environment/goto_chl/CHL_GOTO_PERIOD_month_lat007_lon047_201602_20160223_20160224.nc,0
planned,month,2017-02,CHL,cmems_obs-oc_glo_bgc-plankton_my_l4-gapfree-multi-4km_P1D,CHL,lat007_lon047,7,47,-55.25,-49.75,54.75,60.25,5.0,5.0,0.25,5.5,5.5,2017-02-12,2017-02-21,10,5,580,130,7,133,133,4245360,external_inputs/environment/goto_chl,CHL_GOTO_PERIOD_month_lat007_lon047_201702_20170212_20170221.nc,external_inputs/environment/goto_chl/CHL_GOTO_PERIOD_month_lat007_lon047_201702_20170212_20170221.nc,0
