scale_m,event_id,cluster,segment_key,direction_group
250,980|5|RFBO_iGotU|37,2007-09909,980|5,pre_only
250,980|5|RFBO_iGotU|41,2007-09909,980|5,both
250,980|5|RFBO_iGotU|42,2007-09909,980|5,none_observed
250,980|5|RFBO_iGotU|45,2007-09909,980|5,none_observed
250,980|5|RFBO_iGotU|46,2007-09909,980|5,pre_only
250,980|5|RFBO_iGotU|47,2007-09909,980|5,post_only
250,980|5|RFBO_iGotU|52,2007-09909,980|5,none_observed
250,980|5|RFBO_iGotU|55,2007-09909,980|5,none_observed
250,980|5|RFBO_iGotU|56,2007-09909,980|5,none_observed
250,980|5|RFBO_iGotU|60,2007-09909,980|5,none_observed
250,980|5|RFBO_iGotU|61,2007-09909,980|5,post_only
250,980|5|RFBO_iGotU|63,2007-09909,980|5,none_observed
250,980|5|RFBO_iGotU|64,2007-09909,980|5,pre_only
250,980|6|RFBO_iGotU|0,2007-09909,980|6,none_observed
250,980|6|RFBO_iGotU|2,2007-09909,980|6,none_observed
250,980|8|RFBO_iGotU|0,2007-09909,980|8,post_only
250,980|8|RFBO_iGotU|2,2007-09909,980|8,none_observed
250,980|8|RFBO_iGotU|14,2007-09909,980|8,pre_only
250,980|8|RFBO_iGotU|16,2007-09909,980|8,none_observed
250,980|8|RFBO_iGotU|19,2007-09909,980|8,post_only
250,980|8|RFBO_iGotU|24,2007-09909,980|8,post_only
250,980|11|RFBO_iGotU|1,2007-09909,980|11,none_observed
250,980|11|RFBO_iGotU|7,2007-09909,980|11,none_observed
250,980|11|RFBO_iGotU|10,2007-09909,980|11,none_observed
250,980|11|RFBO_iGotU|14,2007-09909,980|11,none_observed
250,980|11|RFBO_iGotU|20,2007-09909,980|11,none_observed
250,980|11|RFBO_iGotU|21,2007-09909,980|11,none_observed
250,980|11|RFBO_iGotU|22,2007-09909,980|11,none_observed
250,980|11|RFBO_iGotU|25,2007-09909,980|11,post_only
250,980|11|RFBO_iGotU|26,2007-09909,980|11,none_observed
250,1030|1|RFBO_iGotU|1,2017-24320,1030|1,none_observed
250,1030|1|RFBO_iGotU|2,2017-24320,1030|1,post_only
250,1030|1|RFBO_iGotU|3,2017-24320,1030|1,pre_only
250,1030|1|RFBO_iGotU|4,2017-24320,1030|1,post_only
250,1030|1|RFBO_iGotU|6,2017-24320,1030|1,none_observed
250,1030|1|RFBO_iGotU|9,2017-24320,1030|1,post_only
250,1030|1|RFBO_iGotU|15,2017-24320,1030|1,none_observed
250,1030|1|RFBO_iGotU|18,2017-24320,1030|1,post_only
250,1030|1|RFBO_iGotU|22,2017-24320,1030|1,none_observed
250,1030|1|RFBO_iGotU|23,2017-24320,1030|1,none_observed
250,1030|1|RFBO_iGotU|24,2017-24320,1030|1,none_observed
250,1030|1|RFBO_iGotU|25,2017-24320,1030|1,none_observed
250,1030|1|RFBO_iGotU|26,2017-24320,1030|1,none_observed
250,1030|1|RFBO_iGotU|31,2017-24320,1030|1,none_observed
250,1030|1|RFBO_iGotU|32,2017-24320,1030|1,post_only
250,1030|1|RFBO_iGotU|33,2017-24320,1030|1,none_observed
250,1030|1|RFBO_iGotU|34,2017-24320,1030|1,none_observed
250,1030|1|RFBO_iGotU|35,2017-24320,1030|1,post_only
250,1030|1|RFBO_iGotU|36,2017-24320,1030|1,none_observed
250,1030|1|RFBO_iGotU|37,2017-24320,1030|1,pre_only
250,1030|1|RFBO_iGotU|38,2017-24320,1030|1,none_observed
250,1030|1|RFBO_iGotU|39,2017-24320,1030|1,none_observed
250,1030|1|RFBO_iGotU|40,2017-24320,1030|1,none_observed
250,1030|1|RFBO_iGotU|41,2017-24320,1030|1,none_observed
250,1030|1|RFBO_iGotU|42,2017-24320,1030|1,pre_only
250,1030|1|RFBO_iGotU|43,2017-24320,1030|1,none_observed
250,1030|1|RFBO_iGotU|45,2017-24320,1030|1,none_observed
250,1030|1|RFBO_iGotU|47,2017-24320,1030|1,none_observed
250,1030|1|RFBO_iGotU|48,2017-24320,1030|1,none_observed
250,1030|1|RFBO_iGotU|49,2017-24320,1030|1,none_observed
250,1030|1|RFBO_iGotU|50,2017-24320,1030|1,none_observed
250,1030|1|RFBO_iGotU|51,2017-24320,1030|1,none_observed
250,1030|1|RFBO_iGotU|52,2017-24320,1030|1,none_observed
250,1034|1|RFBO_iGotU|3,2007-07184,1034|1,none_observed
250,1034|1|RFBO_iGotU|4,2007-07184,1034|1,none_observed
250,1034|1|RFBO_iGotU|5,2007-07184,1034|1,pre_only
250,1034|1|RFBO_iGotU|6,2007-07184,1034|1,none_observed
250,1034|1|RFBO_iGotU|7,2007-07184,1034|1,none_observed
250,1034|1|RFBO_iGotU|8,2007-07184,1034|1,none_observed
250,1034|1|RFBO_iGotU|9,2007-07184,1034|1,none_observed
250,1034|1|RFBO_iGotU|11,2007-07184,1034|1,post_only
250,1034|1|RFBO_iGotU|12,2007-07184,1034|1,pre_only
250,1034|1|RFBO_iGotU|13,2007-07184,1034|1,none_observed
250,1034|1|RFBO_iGotU|14,2007-07184,1034|1,none_observed
250,1034|1|RFBO_iGotU|15,2007-07184,1034|1,none_observed
250,1034|1|RFBO_iGotU|16,2007-07184,1034|1,post_only
250,1034|1|RFBO_iGotU|18,2007-07184,1034|1,none_observed
250,1034|1|RFBO_iGotU|19,2007-07184,1034|1,none_observed
250,1034|1|RFBO_iGotU|21,2007-07184,1034|1,none_observed
250,1034|1|RFBO_iGotU|22,2007-07184,1034|1,none_observed
250,1034|1|RFBO_iGotU|24,2007-07184,1034|1,none_observed
250,1034|1|RFBO_iGotU|25,2007-07184,1034|1,post_only
250,1034|1|RFBO_iGotU|26,2007-07184,1034|1,none_observed
250,1034|1|RFBO_iGotU|27,2007-07184,1034|1,none_observed
250,1034|1|RFBO_iGotU|28,2007-07184,1034|1,none_observed
250,1034|1|RFBO_iGotU|32,2007-07184,1034|1,none_observed
250,1034|1|RFBO_iGotU|33,2007-07184,1034|1,pre_only
250,1034|1|RFBO_iGotU|34,2007-07184,1034|1,none_observed
250,1034|1|RFBO_iGotU|35,2007-07184,1034|1,none_observed
250,1034|1|RFBO_iGotU|36,2007-07184,1034|1,post_only
250,1034|1|RFBO_iGotU|38,2007-07184,1034|1,none_observed
250,1034|1|RFBO_iGotU|42,2007-07184,1034|1,none_observed
250,1034|1|RFBO_iGotU|43,2007-07184,1034|1,none_observed
250,1034|1|RFBO_iGotU|44,2007-07184,1034|1,none_observed
250,1034|1|RFBO_iGotU|46,2007-07184,1034|1,both
250,1034|1|RFBO_iGotU|47,2007-07184,1034|1,none_observed
250,1036|1|RFBO_iGotU|1,2007-07186,1036|1,pre_only
250,1036|1|RFBO_iGotU|2,2007-07186,1036|1,pre_only
250,1036|1|RFBO_iGotU|3,2007-07186,1036|1,none_observed
250,1036|1|RFBO_iGotU|5,2007-07186,1036|1,none_observed
250,1036|1|RFBO_iGotU|6,2007-07186,1036|1,none_observed
250,1036|1|RFBO_iGotU|7,2007-07186,1036|1,none_observed
250,1036|1|RFBO_iGotU|8,2007-07186,1036|1,none_observed
250,1036|1|RFBO_iGotU|10,2007-07186,1036|1,none_observed
250,1036|1|RFBO_iGotU|11,2007-07186,1036|1,pre_only
250,1036|1|RFBO_iGotU|13,2007-07186,1036|1,post_only
250,1036|1|RFBO_iGotU|14,2007-07186,1036|1,none_observed
250,1036|1|RFBO_iGotU|18,2007-07186,1036|1,both
250,1036|1|RFBO_iGotU|20,2007-07186,1036|1,none_observed
250,1036|1|RFBO_iGotU|21,2007-07186,1036|1,none_observed
250,1036|1|RFBO_iGotU|22,2007-07186,1036|1,none_observed
250,1036|1|RFBO_iGotU|23,2007-07186,1036|1,none_observed
250,1036|1|RFBO_iGotU|24,2007-07186,1036|1,none_observed
250,1036|1|RFBO_iGotU|25,2007-07186,1036|1,none_observed
250,1036|1|RFBO_iGotU|26,2007-07186,1036|1,none_observed
250,1036|1|RFBO_iGotU|30,2007-07186,1036|1,pre_only
250,1036|1|RFBO_iGotU|31,2007-07186,1036|1,none_observed
250,1036|1|RFBO_iGotU|34,2007-07186,1036|1,none_observed
250,1036|1|RFBO_iGotU|41,2007-07186,1036|1,none_observed
250,1036|1|RFBO_iGotU|42,2007-07186,1036|1,post_only
250,1036|1|RFBO_iGotU|43,2007-07186,1036|1,none_observed
250,1036|1|RFBO_iGotU|46,2007-07186,1036|1,none_observed
250,1036|1|RFBO_iGotU|48,2007-07186,1036|1,none_observed
250,1036|1|RFBO_iGotU|49,2007-07186,1036|1,none_observed
250,1036|1|RFBO_iGotU|51,2007-07186,1036|1,none_observed
250,1036|1|RFBO_iGotU|52,2007-07186,1036|1,pre_only
250,1036|1|RFBO_iGotU|53,2007-07186,1036|1,post_only
250,1036|1|RFBO_iGotU|54,2007-07186,1036|1,pre_only
250,1036|1|RFBO_iGotU|55,2007-07186,1036|1,pre_only
250,1036|1|RFBO_iGotU|58,2007-07186,1036|1,none_observed
250,1037|1|RFBO_iGotU|1,2007-07187,1037|1,none_observed
250,1037|1|RFBO_iGotU|2,2007-07187,1037|1,none_observed
250,1037|1|RFBO_iGotU|5,2007-07187,1037|1,none_observed
250,1037|1|RFBO_iGotU|7,2007-07187,1037|1,none_observed
250,1037|1|RFBO_iGotU|9,2007-07187,1037|1,none_observed
250,1037|1|RFBO_iGotU|12,2007-07187,1037|1,none_observed
250,1037|1|RFBO_iGotU|13,2007-07187,1037|1,none_observed
250,1037|1|RFBO_iGotU|14,2007-07187,1037|1,none_observed
250,1037|1|RFBO_iGotU|15,2007-07187,1037|1,none_observed
250,1037|1|RFBO_iGotU|16,2007-07187,1037|1,none_observed
250,1037|1|RFBO_iGotU|17,2007-07187,1037|1,none_observed
250,1037|1|RFBO_iGotU|18,2007-07187,1037|1,none_observed
250,1037|1|RFBO_iGotU|20,2007-07187,1037|1,none_observed
250,1037|1|RFBO_iGotU|21,2007-07187,1037|1,none_observed
250,1037|1|RFBO_iGotU|30,2007-07187,1037|1,none_observed
250,1037|1|RFBO_iGotU|32,2007-07187,1037|1,none_observed
250,1037|1|RFBO_iGotU|33,2007-07187,1037|1,none_observed
250,1037|1|RFBO_iGotU|34,2007-07187,1037|1,none_observed
250,1037|1|RFBO_iGotU|35,2007-07187,1037|1,none_observed
250,1037|1|RFBO_iGotU|36,2007-07187,1037|1,none_observed
250,1037|1|RFBO_iGotU|37,2007-07187,1037|1,none_observed
250,1037|1|RFBO_iGotU|38,2007-07187,1037|1,none_observed
250,1037|1|RFBO_iGotU|39,2007-07187,1037|1,none_observed
250,1037|1|RFBO_iGotU|40,2007-07187,1037|1,none_observed
250,1037|1|RFBO_iGotU|41,2007-07187,1037|1,none_observed
250,1037|1|RFBO_iGotU|42,2007-07187,1037|1,none_observed
250,1037|1|RFBO_iGotU|43,2007-07187,1037|1,none_observed
250,1037|1|RFBO_iGotU|44,2007-07187,1037|1,none_observed
250,1037|1|RFBO_iGotU|45,2007-07187,1037|1,none_observed
250,1037|1|RFBO_iGotU|46,2007-07187,1037|1,none_observed
250,1037|1|RFBO_iGotU|47,2007-07187,1037|1,none_observed
250,1037|1|RFBO_iGotU|48,2007-07187,1037|1,none_observed
250,1037|1|RFBO_iGotU|52,2007-07187,1037|1,none_observed
250,1037|1|RFBO_iGotU|53,2007-07187,1037|1,none_observed
250,1037|1|RFBO_iGotU|55,2007-07187,1037|1,none_observed
250,1037|1|RFBO_iGotU|56,2007-07187,1037|1,none_observed
250,1037|1|RFBO_iGotU|57,2007-07187,1037|1,none_observed
250,1037|1|RFBO_iGotU|58,2007-07187,1037|1,none_observed
250,1037|1|RFBO_iGotU|60,2007-07187,1037|1,none_observed
250,1037|1|RFBO_iGotU|61,2007-07187,1037|1,none_observed
250,1038|1|RFBO_iGotU|0,2007-07188,1038|1,none_observed
250,1038|1|RFBO_iGotU|3,2007-07188,1038|1,none_observed
250,1038|1|RFBO_iGotU|4,2007-07188,1038|1,none_observed
250,1038|1|RFBO_iGotU|6,2007-07188,1038|1,none_observed
250,1038|1|RFBO_iGotU|7,2007-07188,1038|1,none_observed
250,1038|1|RFBO_iGotU|8,2007-07188,1038|1,none_observed
250,1038|1|RFBO_iGotU|10,2007-07188,1038|1,none_observed
250,1038|1|RFBO_iGotU|11,2007-07188,1038|1,pre_only
250,1038|1|RFBO_iGotU|17,2007-07188,1038|1,none_observed
250,1038|1|RFBO_iGotU|18,2007-07188,1038|1,none_observed
250,1038|1|RFBO_iGotU|22,2007-07188,1038|1,none_observed
250,1038|1|RFBO_iGotU|26,2007-07188,1038|1,post_only
250,1038|1|RFBO_iGotU|27,2007-07188,1038|1,none_observed
250,1038|1|RFBO_iGotU|28,2007-07188,1038|1,none_observed
250,1038|1|RFBO_iGotU|30,2007-07188,1038|1,none_observed
250,1038|1|RFBO_iGotU|31,2007-07188,1038|1,none_observed
250,1038|1|RFBO_iGotU|37,2007-07188,1038|1,none_observed
250,1038|1|RFBO_iGotU|42,2007-07188,1038|1,none_observed
250,1038|1|RFBO_iGotU|44,2007-07188,1038|1,none_observed
250,1038|1|RFBO_iGotU|46,2007-07188,1038|1,none_observed
250,1038|1|RFBO_iGotU|47,2007-07188,1038|1,none_observed
250,1038|1|RFBO_iGotU|48,2007-07188,1038|1,none_observed
250,1038|1|RFBO_iGotU|51,2007-07188,1038|1,none_observed
250,1038|1|RFBO_iGotU|52,2007-07188,1038|1,none_observed
250,1039|1|RFBO_iGotU|1,2017-24308,1039|1,none_observed
250,1039|1|RFBO_iGotU|3,2017-24308,1039|1,none_observed
250,1039|1|RFBO_iGotU|5,2017-24308,1039|1,pre_only
250,1039|1|RFBO_iGotU|6,2017-24308,1039|1,post_only
250,1039|1|RFBO_iGotU|9,2017-24308,1039|1,both
250,1039|1|RFBO_iGotU|10,2017-24308,1039|1,none_observed
250,1039|1|RFBO_iGotU|11,2017-24308,1039|1,post_only
250,1039|1|RFBO_iGotU|12,2017-24308,1039|1,pre_only
250,1039|1|RFBO_iGotU|14,2017-24308,1039|1,none_observed
250,1039|1|RFBO_iGotU|15,2017-24308,1039|1,none_observed
250,1039|1|RFBO_iGotU|17,2017-24308,1039|1,post_only
250,1039|1|RFBO_iGotU|20,2017-24308,1039|1,both
250,1040|1|RFBO_iGotU|3,2007-07189,1040|1,none_observed
250,1040|1|RFBO_iGotU|5,2007-07189,1040|1,none_observed
250,1040|1|RFBO_iGotU|6,2007-07189,1040|1,none_observed
250,1040|1|RFBO_iGotU|8,2007-07189,1040|1,post_only
250,1040|1|RFBO_iGotU|9,2007-07189,1040|1,none_observed
250,1040|1|RFBO_iGotU|10,2007-07189,1040|1,none_observed
250,1040|1|RFBO_iGotU|13,2007-07189,1040|1,none_observed
250,1040|1|RFBO_iGotU|14,2007-07189,1040|1,none_observed
250,1040|1|RFBO_iGotU|15,2007-07189,1040|1,pre_only
250,1040|1|RFBO_iGotU|17,2007-07189,1040|1,post_only
250,1040|1|RFBO_iGotU|21,2007-07189,1040|1,none_observed
250,1040|1|RFBO_iGotU|25,2007-07189,1040|1,none_observed
250,1040|1|RFBO_iGotU|26,2007-07189,1040|1,none_observed
250,1040|1|RFBO_iGotU|27,2007-07189,1040|1,pre_only
250,1040|2|RFBO_iGotU|0,2007-07189,1040|2,none_observed
250,1040|2|RFBO_iGotU|4,2007-07189,1040|2,none_observed
250,1040|2|RFBO_iGotU|5,2007-07189,1040|2,pre_only
250,1040|2|RFBO_iGotU|6,2007-07189,1040|2,none_observed
250,1040|2|RFBO_iGotU|8,2007-07189,1040|2,none_observed
250,1040|2|RFBO_iGotU|9,2007-07189,1040|2,both
250,1040|2|RFBO_iGotU|11,2007-07189,1040|2,none_observed
250,1040|2|RFBO_iGotU|12,2007-07189,1040|2,none_observed
250,1040|2|RFBO_iGotU|19,2007-07189,1040|2,post_only
250,1040|2|RFBO_iGotU|21,2007-07189,1040|2,none_observed
250,1040|2|RFBO_iGotU|22,2007-07189,1040|2,none_observed
250,1040|4|RFBO_iGotU|0,2007-07189,1040|4,none_observed
250,1040|6|RFBO_iGotU|0,2007-07189,1040|6,none_observed
250,1042|1|RFBO_iGotU|2,2007-07191,1042|1,none_observed
250,1042|1|RFBO_iGotU|7,2007-07191,1042|1,none_observed
250,1042|1|RFBO_iGotU|9,2007-07191,1042|1,none_observed
250,1042|1|RFBO_iGotU|11,2007-07191,1042|1,none_observed
250,1042|1|RFBO_iGotU|15,2007-07191,1042|1,none_observed
250,1042|1|RFBO_iGotU|22,2007-07191,1042|1,none_observed
250,1042|1|RFBO_iGotU|23,2007-07191,1042|1,none_observed
250,1042|1|RFBO_iGotU|24,2007-07191,1042|1,none_observed
250,1042|1|RFBO_iGotU|30,2007-07191,1042|1,none_observed
250,1042|1|RFBO_iGotU|31,2007-07191,1042|1,none_observed
250,1042|1|RFBO_iGotU|32,2007-07191,1042|1,none_observed
250,1042|1|RFBO_iGotU|43,2007-07191,1042|1,post_only
250,1042|1|RFBO_iGotU|44,2007-07191,1042|1,pre_only
250,1042|1|RFBO_iGotU|45,2007-07191,1042|1,none_observed
250,1042|1|RFBO_iGotU|47,2007-07191,1042|1,none_observed
250,1042|1|RFBO_iGotU|49,2007-07191,1042|1,pre_only
250,1042|1|RFBO_iGotU|50,2007-07191,1042|1,none_observed
250,1042|1|RFBO_iGotU|51,2007-07191,1042|1,none_observed
250,1042|1|RFBO_iGotU|52,2007-07191,1042|1,none_observed
250,1042|1|RFBO_iGotU|56,2007-07191,1042|1,none_observed
250,1042|1|RFBO_iGotU|57,2007-07191,1042|1,none_observed
250,1042|1|RFBO_iGotU|62,2007-07191,1042|1,none_observed
250,1042|1|RFBO_iGotU|65,2007-07191,1042|1,none_observed
250,1042|1|RFBO_iGotU|66,2007-07191,1042|1,none_observed
250,1042|1|RFBO_iGotU|67,2007-07191,1042|1,pre_only
250,1042|1|RFBO_iGotU|69,2007-07191,1042|1,none_observed
250,1042|1|RFBO_iGotU|70,2007-07191,1042|1,post_only
250,1042|1|RFBO_iGotU|75,2007-07191,1042|1,both
250,1042|1|RFBO_iGotU|79,2007-07191,1042|1,post_only
250,1043|1|RFBO_iGotU|3,2007-07192,1043|1,both
250,1043|1|RFBO_iGotU|5,2007-07192,1043|1,none_observed
250,1043|1|RFBO_iGotU|7,2007-07192,1043|1,none_observed
250,1043|1|RFBO_iGotU|10,2007-07192,1043|1,none_observed
250,1043|1|RFBO_iGotU|11,2007-07192,1043|1,pre_only
250,1043|1|RFBO_iGotU|12,2007-07192,1043|1,none_observed
250,1043|1|RFBO_iGotU|13,2007-07192,1043|1,none_observed
250,1043|1|RFBO_iGotU|14,2007-07192,1043|1,none_observed
250,1043|1|RFBO_iGotU|16,2007-07192,1043|1,none_observed
250,1043|1|RFBO_iGotU|17,2007-07192,1043|1,none_observed
250,1043|1|RFBO_iGotU|18,2007-07192,1043|1,pre_only
250,1043|1|RFBO_iGotU|19,2007-07192,1043|1,post_only
250,1043|1|RFBO_iGotU|20,2007-07192,1043|1,none_observed
250,1043|1|RFBO_iGotU|21,2007-07192,1043|1,none_observed
250,1043|1|RFBO_iGotU|22,2007-07192,1043|1,pre_only
250,1043|1|RFBO_iGotU|23,2007-07192,1043|1,none_observed
250,1043|1|RFBO_iGotU|24,2007-07192,1043|1,none_observed
250,1043|1|RFBO_iGotU|26,2007-07192,1043|1,none_observed
250,1043|1|RFBO_iGotU|27,2007-07192,1043|1,post_only
250,1043|1|RFBO_iGotU|28,2007-07192,1043|1,pre_only
250,1043|1|RFBO_iGotU|29,2007-07192,1043|1,pre_only
250,1043|1|RFBO_iGotU|30,2007-07192,1043|1,none_observed
250,1043|1|RFBO_iGotU|32,2007-07192,1043|1,none_observed
250,1043|1|RFBO_iGotU|33,2007-07192,1043|1,none_observed
250,1043|1|RFBO_iGotU|34,2007-07192,1043|1,none_observed
250,1043|1|RFBO_iGotU|37,2007-07192,1043|1,none_observed
250,1043|1|RFBO_iGotU|38,2007-07192,1043|1,both
250,1043|1|RFBO_iGotU|45,2007-07192,1043|1,none_observed
250,1043|1|RFBO_iGotU|50,2007-07192,1043|1,none_observed
250,1043|1|RFBO_iGotU|51,2007-07192,1043|1,none_observed
250,1043|1|RFBO_iGotU|59,2007-07192,1043|1,post_only
250,1043|1|RFBO_iGotU|60,2007-07192,1043|1,none_observed
250,1043|1|RFBO_iGotU|63,2007-07192,1043|1,none_observed
250,1043|1|RFBO_iGotU|64,2007-07192,1043|1,post_only
250,1043|1|RFBO_iGotU|65,2007-07192,1043|1,none_observed
250,1049|1|RFBO_iGotU|0,2007-07105,1049|1,none_observed
250,1049|1|RFBO_iGotU|2,2007-07105,1049|1,post_only
250,1049|1|RFBO_iGotU|4,2007-07105,1049|1,none_observed
250,1049|1|RFBO_iGotU|13,2007-07105,1049|1,none_observed
250,1049|1|RFBO_iGotU|17,2007-07105,1049|1,pre_only
250,1049|1|RFBO_iGotU|18,2007-07105,1049|1,pre_only
250,1049|1|RFBO_iGotU|21,2007-07105,1049|1,pre_only
250,1049|1|RFBO_iGotU|22,2007-07105,1049|1,post_only
250,1049|1|RFBO_iGotU|25,2007-07105,1049|1,both
250,1049|1|RFBO_iGotU|26,2007-07105,1049|1,none_observed
250,1049|1|RFBO_iGotU|27,2007-07105,1049|1,none_observed
250,1049|1|RFBO_iGotU|28,2007-07105,1049|1,none_observed
250,1049|1|RFBO_iGotU|29,2007-07105,1049|1,none_observed
250,1049|1|RFBO_iGotU|37,2007-07105,1049|1,none_observed
250,1049|1|RFBO_iGotU|38,2007-07105,1049|1,none_observed
250,1049|1|RFBO_iGotU|39,2007-07105,1049|1,none_observed
250,1049|1|RFBO_iGotU|40,2007-07105,1049|1,none_observed
250,1049|1|RFBO_iGotU|41,2007-07105,1049|1,post_only
250,1049|1|RFBO_iGotU|42,2007-07105,1049|1,none_observed
250,1049|1|RFBO_iGotU|43,2007-07105,1049|1,none_observed
250,1049|1|RFBO_iGotU|45,2007-07105,1049|1,none_observed
250,1049|1|RFBO_iGotU|46,2007-07105,1049|1,none_observed
250,1049|1|RFBO_iGotU|48,2007-07105,1049|1,none_observed
250,1049|1|RFBO_iGotU|49,2007-07105,1049|1,none_observed
250,1049|1|RFBO_iGotU|50,2007-07105,1049|1,none_observed
250,1049|1|RFBO_iGotU|54,2007-07105,1049|1,none_observed
250,1049|1|RFBO_iGotU|55,2007-07105,1049|1,none_observed
250,1049|1|RFBO_iGotU|56,2007-07105,1049|1,none_observed
250,1049|1|RFBO_iGotU|57,2007-07105,1049|1,none_observed
250,1049|1|RFBO_iGotU|58,2007-07105,1049|1,none_observed
250,1049|1|RFBO_iGotU|59,2007-07105,1049|1,post_only
250,1049|1|RFBO_iGotU|61,2007-07105,1049|1,none_observed
250,1049|1|RFBO_iGotU|63,2007-07105,1049|1,none_observed
250,1050|1|RFBO_iGotU|2,2017-24329,1050|1,none_observed
250,1050|1|RFBO_iGotU|3,2017-24329,1050|1,both
250,1050|1|RFBO_iGotU|8,2017-24329,1050|1,none_observed
250,1050|1|RFBO_iGotU|11,2017-24329,1050|1,post_only
250,1050|1|RFBO_iGotU|14,2017-24329,1050|1,post_only
250,1050|1|RFBO_iGotU|15,2017-24329,1050|1,none_observed
250,1050|1|RFBO_iGotU|16,2017-24329,1050|1,post_only
250,1050|1|RFBO_iGotU|17,2017-24329,1050|1,none_observed
250,1050|1|RFBO_iGotU|19,2017-24329,1050|1,none_observed
250,1050|1|RFBO_iGotU|20,2017-24329,1050|1,pre_only
250,1050|1|RFBO_iGotU|25,2017-24329,1050|1,both
250,1050|1|RFBO_iGotU|26,2017-24329,1050|1,none_observed
250,1050|1|RFBO_iGotU|27,2017-24329,1050|1,none_observed
250,1050|1|RFBO_iGotU|28,2017-24329,1050|1,none_observed
250,1050|1|RFBO_iGotU|29,2017-24329,1050|1,none_observed
250,1050|1|RFBO_iGotU|30,2017-24329,1050|1,post_only
250,1050|1|RFBO_iGotU|31,2017-24329,1050|1,pre_only
250,1050|3|RFBO_iGotU|0,2017-24329,1050|3,none_observed
250,1050|3|RFBO_iGotU|3,2017-24329,1050|3,none_observed
250,1050|3|RFBO_iGotU|6,2017-24329,1050|3,none_observed
250,1050|3|RFBO_iGotU|8,2017-24329,1050|3,none_observed
250,1050|3|RFBO_iGotU|9,2017-24329,1050|3,none_observed
250,1050|3|RFBO_iGotU|10,2017-24329,1050|3,post_only
250,1050|3|RFBO_iGotU|12,2017-24329,1050|3,post_only
250,1050|3|RFBO_iGotU|14,2017-24329,1050|3,none_observed
250,1050|3|RFBO_iGotU|16,2017-24329,1050|3,none_observed
250,1050|3|RFBO_iGotU|17,2017-24329,1050|3,none_observed
250,1050|3|RFBO_iGotU|18,2017-24329,1050|3,none_observed
250,1050|3|RFBO_iGotU|20,2017-24329,1050|3,none_observed
250,1050|3|RFBO_iGotU|21,2017-24329,1050|3,none_observed
250,1050|3|RFBO_iGotU|22,2017-24329,1050|3,none_observed
250,1050|3|RFBO_iGotU|23,2017-24329,1050|3,none_observed
250,1050|3|RFBO_iGotU|24,2017-24329,1050|3,post_only
250,1053|1|RFBO_iGotU|2,2007-07129,1053|1,both
250,1053|1|RFBO_iGotU|4,2007-07129,1053|1,post_only
250,1053|1|RFBO_iGotU|5,2007-07129,1053|1,both
250,1053|1|RFBO_iGotU|9,2007-07129,1053|1,none_observed
250,1053|1|RFBO_iGotU|14,2007-07129,1053|1,none_observed
250,1053|1|RFBO_iGotU|15,2007-07129,1053|1,pre_only
250,1053|1|RFBO_iGotU|16,2007-07129,1053|1,none_observed
250,1053|1|RFBO_iGotU|17,2007-07129,1053|1,none_observed
250,1053|1|RFBO_iGotU|18,2007-07129,1053|1,none_observed
250,1053|1|RFBO_iGotU|22,2007-07129,1053|1,none_observed
250,1053|1|RFBO_iGotU|24,2007-07129,1053|1,none_observed
250,1053|1|RFBO_iGotU|26,2007-07129,1053|1,none_observed
250,1053|1|RFBO_iGotU|29,2007-07129,1053|1,pre_only
250,1053|1|RFBO_iGotU|30,2007-07129,1053|1,none_observed
250,1053|1|RFBO_iGotU|33,2007-07129,1053|1,none_observed
250,1053|1|RFBO_iGotU|35,2007-07129,1053|1,post_only
250,1053|1|RFBO_iGotU|36,2007-07129,1053|1,none_observed
250,1053|1|RFBO_iGotU|37,2007-07129,1053|1,both
250,1053|1|RFBO_iGotU|38,2007-07129,1053|1,none_observed
250,1053|1|RFBO_iGotU|41,2007-07129,1053|1,none_observed
250,1053|1|RFBO_iGotU|42,2007-07129,1053|1,none_observed
250,1053|1|RFBO_iGotU|43,2007-07129,1053|1,none_observed
250,1053|1|RFBO_iGotU|47,2007-07129,1053|1,none_observed
250,1053|6|RFBO_iGotU|2,2007-07129,1053|6,none_observed
250,1053|6|RFBO_iGotU|3,2007-07129,1053|6,pre_only
250,1053|6|RFBO_iGotU|4,2007-07129,1053|6,none_observed
250,1053|6|RFBO_iGotU|8,2007-07129,1053|6,none_observed
250,1053|6|RFBO_iGotU|9,2007-07129,1053|6,none_observed
250,1054|1|RFBO_iGotU|1,2007-07200,1054|1,none_observed
250,1054|1|RFBO_iGotU|2,2007-07200,1054|1,post_only
250,1054|1|RFBO_iGotU|4,2007-07200,1054|1,both
250,1054|1|RFBO_iGotU|7,2007-07200,1054|1,both
250,1054|1|RFBO_iGotU|9,2007-07200,1054|1,pre_only
250,1054|1|RFBO_iGotU|12,2007-07200,1054|1,both
250,1054|1|RFBO_iGotU|16,2007-07200,1054|1,both
250,1054|1|RFBO_iGotU|18,2007-07200,1054|1,pre_only
250,1054|1|RFBO_iGotU|20,2007-07200,1054|1,post_only
250,1054|1|RFBO_iGotU|21,2007-07200,1054|1,none_observed
250,1054|1|RFBO_iGotU|22,2007-07200,1054|1,none_observed
250,1054|1|RFBO_iGotU|23,2007-07200,1054|1,pre_only
250,1054|1|RFBO_iGotU|24,2007-07200,1054|1,none_observed
