segment_key,track_id,mean_logchl,support,median_log_length,scheme
WA_Centurion20182019CRO21821_GPSdata_RS.xlsx|0,WA_Centurion20182019CRO21821_GPSdata_RS.xlsx,-1.7533401989372537,424.52520518453684,1.0436513564744219,rho
WA_Centurion20182019CRO21831_GPSdata_RS.xlsx|0,WA_Centurion20182019CRO21831_GPSdata_RS.xlsx,-2.198505874784736,103.64570853575992,2.132492147131508,rho
WA_Centurion20182019CRO22011_GPSdata_RS.xlsx|0,WA_Centurion20182019CRO22011_GPSdata_RS.xlsx,-1.90960115815628,456.21139837528244,1.2939393689426786,rho
WA_Centurion20182019CRO22111_GPSdata_RS.xlsx|0,WA_Centurion20182019CRO22111_GPSdata_RS.xlsx,-2.0424993059682914,165.50140282785696,1.817769807932197,rho
WA_Centurion20182019CRO22121_GPSdata_RS.xlsx|0,WA_Centurion20182019CRO22121_GPSdata_RS.xlsx,-1.876664914273092,357.42174571927717,1.175805860921962,rho
WA_Centurion20182019CRO22311_GPSdata_RS.xlsx|0,WA_Centurion20182019CRO22311_GPSdata_RS.xlsx,-1.905892332668239,319.02641596069,0.8125332122777416,rho
WA_Centurion20182019CRO22321_GPSdata_RS.xlsx|0,WA_Centurion20182019CRO22321_GPSdata_RS.xlsx,-1.7945245635641351,366.96612361804546,1.1514048525962775,rho
WA_XGPS20152016CRO10011_GPSdata_RS.xlsx|1,WA_XGPS20152016CRO10011_GPSdata_RS.xlsx,-1.693073716935651,76.9226999843844,0.5569731055676497,rho
WA_XGPS20152016CRO10311_GPSdata_RS.xlsx|1,WA_XGPS20152016CRO10311_GPSdata_RS.xlsx,-1.9681216897741665,338.7455362395583,0.6810873593988424,rho
WA_XGPS20152016CRO10321_GPSdata_RS.xlsx|1,WA_XGPS20152016CRO10321_GPSdata_RS.xlsx,-1.1881393394367392,21.879974549402505,1.5279759089872251,rho
WA_XGPS20152016CRO10331_GPSdata_RS.xlsx|0,WA_XGPS20152016CRO10331_GPSdata_RS.xlsx,-1.9591426983856708,139.60459424558553,0.9513308066926432,rho
WA_XGPS20152016CRO10411_GPSdata_RS.xlsx|0,WA_XGPS20152016CRO10411_GPSdata_RS.xlsx,-1.952431566125336,252.8455725231654,0.3393416324336457,rho
WA_XGPS20152016CRO10421_GPSdata_RS.xlsx|0,WA_XGPS20152016CRO10421_GPSdata_RS.xlsx,-1.5213242506492175,51.867948365163556,1.4647693783418219,rho
WA_XGPS20152016CRO10431_GPSdata_RS.xlsx|0,WA_XGPS20152016CRO10431_GPSdata_RS.xlsx,-1.31676766218733,16.262702750041456,3.015655321221862,rho
WA_XGPS20152016CRO10441_GPSdata_RS.xlsx|1,WA_XGPS20152016CRO10441_GPSdata_RS.xlsx,-2.110847474915947,41.332222820232346,2.7384064640379786,rho
WA_XGPS20152016CRO10621_GPSdata_RS.xlsx|0,WA_XGPS20152016CRO10621_GPSdata_RS.xlsx,-1.5410801078282246,5.406846104050942,1.921544834378211,rho
WA_XGPS20152016CRO10811_GPSdata_RS.xlsx|0,WA_XGPS20152016CRO10811_GPSdata_RS.xlsx,-1.8075896102178184,176.28205991748473,0.21402370279196745,rho
WA_XGPS20152016CRO10821_GPSdata_RS.xlsx|0,WA_XGPS20152016CRO10821_GPSdata_RS.xlsx,-1.9315164405333127,3.0851417233466805,3.215797420037898,rho
WA_XGPS20152016CRO10911_GPSdata_RS.xlsx|1,WA_XGPS20152016CRO10911_GPSdata_RS.xlsx,-0.510309428174405,85.83035716287486,1.1026641037824825,rho
WA_XGPS20152016CRO20011_GPSdata_RS.xlsx|0,WA_XGPS20152016CRO20011_GPSdata_RS.xlsx,-1.1944124375155738,274.7867751891588,1.5229110508453678,rho
WA_XGPS20152016CRO20111_GPSdata_RS.xlsx|0,WA_XGPS20152016CRO20111_GPSdata_RS.xlsx,-1.437476546591939,118.43193785401479,2.33371827338771,rho
WA_XGPS20152016CRO20131_GPSdata_RS.xlsx|0,WA_XGPS20152016CRO20131_GPSdata_RS.xlsx,-1.7168135417611676,150.26846322170275,1.5391036204160646,rho
WA_XGPS20152016CRO20311_GPSdata_RS.xlsx|0,WA_XGPS20152016CRO20311_GPSdata_RS.xlsx,-1.8947883467430335,20.932822929395,0.3548173558001765,rho
WA_XGPS20152016CRO20321_GPSdata_RS.xlsx|0,WA_XGPS20152016CRO20321_GPSdata_RS.xlsx,-1.94588204567715,134.05986699298126,1.2171789565414388,rho
WA_XGPS20152016CRO20331_GPSdata_RS.xlsx|0,WA_XGPS20152016CRO20331_GPSdata_RS.xlsx,-1.3855399583587764,144.1462140158808,1.9000289888060058,rho
WA_XGPS20152016CRO20341_GPSdata_RS.xlsx|1,WA_XGPS20152016CRO20341_GPSdata_RS.xlsx,-2.004394537980738,84.80404309759024,2.3431172112054215,rho
WA_XGPS20152016CRO20511_GPSdata_RS.xlsx|0,WA_XGPS20152016CRO20511_GPSdata_RS.xlsx,-2.0469873864482224,156.1516976817104,0.7129221441055896,rho
WA_XGPS20152016CRO20521_GPSdata_RS.xlsx|0,WA_XGPS20152016CRO20521_GPSdata_RS.xlsx,-1.5309147115369717,65.41844931374635,1.7779970283249997,rho
WA_XGPS20152016CRO20621_GPSdata_RS.xlsx|1,WA_XGPS20152016CRO20621_GPSdata_RS.xlsx,-1.799301556848072,33.435129541545734,1.587360614907209,rho
WA_XGPS20152016CRO20911_GPSdata_RS.xlsx|0,WA_XGPS20152016CRO20911_GPSdata_RS.xlsx,-1.669253555180237,125.4396270058503,1.6779152399931458,rho
WA_XGPS20152016CRO20921_GPSdata_RS.xlsx|0,WA_XGPS20152016CRO20921_GPSdata_RS.xlsx,-1.5210429901338982,95.61538441687674,1.9268453584121645,rho
WA_XGPS20152016CRO21131_GPSdata_RS.xlsx|0,WA_XGPS20152016CRO21131_GPSdata_RS.xlsx,-1.8994310016509557,150.89613834996908,2.1482147033720485,rho
WA_XGPS20162017CRO10211_GPSdata_RS.xlsx|0,WA_XGPS20162017CRO10211_GPSdata_RS.xlsx,-1.774387774175961,229.3398773786107,0.9326475634165138,rho
WA_XGPS20162017CRO10221_GPSdata_RS.xlsx|0,WA_XGPS20162017CRO10221_GPSdata_RS.xlsx,-1.7654508158338604,152.42435999733266,0.7322178143187671,rho
WA_XGPS20162017CRO10231_GPSdata_RS.xlsx|0,WA_XGPS20162017CRO10231_GPSdata_RS.xlsx,-1.9198151087495845,227.1237612353625,1.5837340062660978,rho
WA_XGPS20162017CRO10321_GPSdata_RS.xlsx|0,WA_XGPS20162017CRO10321_GPSdata_RS.xlsx,-1.3414300958288945,97.39904168755129,0.704596509805757,rho
WA_XGPS20162017CRO10331_GPSdata_RS.xlsx|0,WA_XGPS20162017CRO10331_GPSdata_RS.xlsx,-2.002043936600455,65.20863083510562,2.2204536195491937,rho
WA_XGPS20162017CRO10411_GPSdata_RS.xlsx|0,WA_XGPS20162017CRO10411_GPSdata_RS.xlsx,-2.138475238950863,27.712996615188786,2.556045335552672,rho
WA_XGPS20162017CRO10421_GPSdata_RS.xlsx|0,WA_XGPS20162017CRO10421_GPSdata_RS.xlsx,-1.7273299566304816,252.99178384434435,1.659081102093169,rho
WA_XGPS20162017CRO10431_GPSdata_RS.xlsx|0,WA_XGPS20162017CRO10431_GPSdata_RS.xlsx,-1.6024166857578268,67.79047268820955,0.8381189822908024,rho
WA_XGPS20162017CRO10621_GPSdata_RS.xlsx|0,WA_XGPS20162017CRO10621_GPSdata_RS.xlsx,-1.7153031946578186,17.593177115038998,2.0205902984632518,rho
WA_XGPS20162017CRO10631_GPSdata_RS.xlsx|0,WA_XGPS20162017CRO10631_GPSdata_RS.xlsx,-1.5404553182625298,144.656929170254,1.7767866157190482,rho
WA_XGPS20162017CRO20121_GPSdata_RS.xlsx|0,WA_XGPS20162017CRO20121_GPSdata_RS.xlsx,-1.9767716318981745,13.134949551147201,3.1959701251475487,rho
WA_XGPS20162017CRO20221_GPSdata_RS.xlsx|0,WA_XGPS20162017CRO20221_GPSdata_RS.xlsx,-1.8906274116796635,30.595961257291265,3.1038516238141156,rho
WA_XGPS20162017CRO20321_GPSdata_RS.xlsx|0,WA_XGPS20162017CRO20321_GPSdata_RS.xlsx,-1.6076016803616937,38.4787012163074,1.6139087527338516,rho
WA_XGPS20162017CRO20411_GPSdata_RS.xlsx|0,WA_XGPS20162017CRO20411_GPSdata_RS.xlsx,-1.6519775062229491,345.44844374890295,1.4321116015875681,rho
WA_XGPS20162017CRO20921_GPSdata_RS.xlsx|0,WA_XGPS20162017CRO20921_GPSdata_RS.xlsx,-1.7379876189481276,16.57225082884014,1.3763851234097726,rho
WA_XGPS20162017CRO20931_GPSdata_RS.xlsx|0,WA_XGPS20162017CRO20931_GPSdata_RS.xlsx,-1.8244827174445823,80.72292254171134,2.2183424747802074,rho
WA_XGPS20172018CRO10211_GPSdata_RS.xlsx|0,WA_XGPS20172018CRO10211_GPSdata_RS.xlsx,-1.912525732351072,30.870067940248873,1.4684511631365562,rho
WA_XGPS20172018CRO10311_GPSdata_RS.xlsx|0,WA_XGPS20172018CRO10311_GPSdata_RS.xlsx,-2.064277307356909,228.56835740977795,0.5926117013825525,rho
WA_XGPS20172018CRO10321_GPSdata_RS.xlsx|0,WA_XGPS20172018CRO10321_GPSdata_RS.xlsx,-1.8461112415641492,83.88002726450316,1.1553527584402161,rho
WA_XGPS20172018CRO10331_GPSdata_RS.xlsx|0,WA_XGPS20172018CRO10331_GPSdata_RS.xlsx,-1.2887904122191471,7.531743230373081,1.2541062481702703,rho
WA_XGPS20172018CRO10411_GPSdata_RS.xlsx|0,WA_XGPS20172018CRO10411_GPSdata_RS.xlsx,-1.994171171167645,97.26764532396021,1.1803071361923458,rho
WA_XGPS20172018CRO10421_GPSdata_RS.xlsx|0,WA_XGPS20172018CRO10421_GPSdata_RS.xlsx,-1.7446673562077986,293.39023528169446,0.9006371738556704,rho
WA_XGPS20172018CRO10611_GPSdata_RS.xlsx|0,WA_XGPS20172018CRO10611_GPSdata_RS.xlsx,-2.048691790144181,432.8887540608614,1.0509310402499508,rho
WA_XGPS20172018CRO20111_GPSdata_RS.xlsx|0,WA_XGPS20172018CRO20111_GPSdata_RS.xlsx,-2.022367689755649,71.91161831538761,2.4678079006097193,rho
WA_XGPS20172018CRO20411_GPSdata_RS.xlsx|0,WA_XGPS20172018CRO20411_GPSdata_RS.xlsx,-1.8172830449182291,208.60174761273493,1.2228700173466311,rho
WA_XGPS20172018CRO20911_GPSdata_RS.xlsx|0,WA_XGPS20172018CRO20911_GPSdata_RS.xlsx,-1.9941514635237625,1000.9871644495433,0.8996590717409021,rho
WA_XGPS20172018CRO20922_GPSdata_RS.xlsx|0,WA_XGPS20172018CRO20922_GPSdata_RS.xlsx,-1.2510006646451768,69.36546267993526,0.7123828327746357,rho
WA_Xspoutnik20172018CRO10911_GPSdata_RS.xlsx|0,WA_Xspoutnik20172018CRO10911_GPSdata_RS.xlsx,-1.973996136920092,293.5290305250644,1.2152532613708575,rho
