scale_m,predictor,estimand,events,individuals,individual_equal_slope,bootstrap_ci_low,bootstrap_ci_high,phase_null_mean,phase_p_raw,holm_family,phase_p_holm
5000,future_forage,R_union,35,6,0.25524723060167936,0.050828140148995594,0.5558138763489598,0.00409009293610611,0.007,descriptive,
5000,future_forage,L_high,35,6,1.015323525643258,-1.4266271317898394,4.831551544186772,-0.019206392229903096,0.157,descriptive,
5000,future_forage,L_low,35,6,-0.23586584631474383,-2.521260955488557,1.9334792109658385,0.1461708418118194,0.565,descriptive,
5000,future_forage,L_union,35,6,0.7794576793285142,-0.7015561631487112,2.614639031096247,0.12696444958191633,0.306,descriptive,
5000,future_rest,E_high,35,6,-0.15608523641241923,-15.13002549614351,14.464163980916533,-0.5130725278996555,0.422,descriptive,
5000,future_rest,E_low,35,6,-9.509408793172314,-19.848101898417493,0.2807567156637896,1.0112715691089555,0.998,descriptive,
5000,future_rest,E_union,35,6,-9.665494029584734,-28.836456374273677,0.7182768495771988,0.49819904120929914,0.912,descriptive,
5000,future_rest,R_high,35,6,-1.019362106674664,-2.3375374810081855,0.09918839798240316,0.14152211301579024,0.846,descriptive,
5000,future_rest,R_low,35,6,-0.7993532099601173,-1.8348609375895437,-0.0037321531355186846,-0.056986178893573464,0.854,descriptive,
5000,future_rest,R_union,35,6,-1.8187153166347823,-3.7420992590501565,0.06375116161600013,0.08453593412221645,0.932,descriptive,
5000,future_rest,L_high,35,6,0.863276870262244,-13.817737460347857,16.363328732440415,-0.6545946409154455,0.368,descriptive,
5000,future_rest,L_low,35,6,-8.710055583212197,-18.570637485201107,0.27940944889606434,1.068257748002529,0.994,descriptive,
5000,future_rest,L_union,35,6,-7.846778712949951,-25.622630033368747,2.148737398527785,0.4136631070870835,0.851,descriptive,
5000,prior_specificity,E_high,35,6,-0.008511159031673562,-0.7136184048952231,0.485611370270488,-0.0036859711296642087,0.504,descriptive,
5000,prior_specificity,E_low,35,6,0.4341507045160246,-0.42696894318885165,1.4653048699788256,-0.007010219935285429,0.073,descriptive,
5000,prior_specificity,E_union,35,6,0.42563954548435107,-0.21512691016792976,1.1142791622210684,-0.010696191064949621,0.095,descriptive,
5000,prior_specificity,R_high,35,6,0.018302364662086224,-0.027056232085967483,0.0685479631937818,0.0035550521374811453,0.359,descriptive,
5000,prior_specificity,R_low,35,6,0.04373200850246995,0.0003135267806266464,0.0894749067669946,0.007354175846652542,0.114,descriptive,
5000,prior_specificity,R_union,35,6,0.062034373164556185,0.005557081446101006,0.12317352133052666,0.010909227984133683,0.109,descriptive,
5000,prior_specificity,L_high,35,6,-0.026813523693759733,-0.7578626498592348,0.5088652746795632,-0.007241023267145354,0.522,descriptive,
5000,prior_specificity,L_low,35,6,0.39041869601355467,-0.42795332024023597,1.387045538039659,-0.014364395781937966,0.087,descriptive,
5000,prior_specificity,L_union,35,6,0.3636051723197949,-0.24238896910928268,1.0229259566575295,-0.02160541904908331,0.114,descriptive,
5000,prior_forage,E_high,35,6,0.515451890742519,-0.8149602642556645,2.3588563184151536,0.00944403842583619,0.218,descriptive,
5000,prior_forage,E_low,35,6,-0.44911301508240603,-1.7992426565138941,0.796228107165384,0.10865544558138843,0.767,descriptive,
5000,prior_forage,E_union,35,6,0.06633887566011304,-0.9621406676225436,0.9739417358920338,0.1180994840072247,0.548,descriptive,
5000,prior_forage,R_high,35,6,0.06448060038106525,-0.0056837543176533195,0.13715146770677192,-0.013606953318944438,0.105,descriptive,
5000,prior_forage,R_low,35,6,-0.025481074559145823,-0.14305575358610287,0.05585314269674629,-0.010958232161075773,0.619,descriptive,
5000,prior_forage,R_union,35,6,0.038999525821919435,-0.05286214520588536,0.14442878146410246,-0.02456518548002023,0.157,descriptive,
5000,prior_forage,L_high,35,6,0.4509712903614538,-0.9048047154323425,2.3156405921046006,0.023050991744780678,0.249,descriptive,
5000,prior_forage,L_low,35,6,-0.42363194052326025,-1.767809871629525,0.8012277453140281,0.11961367774246422,0.773,descriptive,
5000,prior_forage,L_union,35,6,0.027339349838193666,-0.9038200215070925,0.8467614710879054,0.14266466948724496,0.573,descriptive,
5000,prior_rest,E_high,35,6,-1.3613586263766624,-3.2308874026429746,-0.19225555826388505,0.001134210456517553,0.97,descriptive,
5000,prior_rest,E_low,35,6,1.0100633918842572,-0.7900328601680217,2.9898297524181725,0.015002195741238256,0.07,descriptive,
5000,prior_rest,E_union,35,6,-0.35129523449240546,-1.274552489687322,0.5965935374953345,0.016136406197755807,0.7,descriptive,
5000,prior_rest,R_high,35,6,-0.09027136420115066,-0.23361190386012676,0.027460606064245986,-0.0006104596824405663,0.778,descriptive,
5000,prior_rest,R_low,35,6,-0.03391549523231562,-0.10789623519742612,0.03774012263455618,-0.00881168290251512,0.601,descriptive,
5000,prior_rest,R_union,35,6,-0.1241868594334663,-0.31289882341739284,0.021635805562780316,-0.009422142584955717,0.842,descriptive,
5000,prior_rest,L_high,35,6,-1.271087262175512,-3.1819061239223125,-0.003928110631467363,0.0017446701389581289,0.96,descriptive,
5000,prior_rest,L_low,35,6,1.0439788871165727,-0.6892496222414288,2.9613282857132623,0.02381387864375338,0.063,descriptive,
5000,prior_rest,L_union,35,6,-0.22710837505893913,-1.0851128500197393,0.7245630786509002,0.025558548782711545,0.637,descriptive,
5000,future_minus_prior_specificity,E_high,35,6,0.2756748023478899,-1.4243224006723627,2.6860003263811785,0.038063342111293086,0.324,descriptive,
5000,future_minus_prior_specificity,E_low,35,6,-1.0530972969031709,-2.5158502591523324,-0.023192825512724446,-0.03878042558758787,0.965,descriptive,
5000,future_minus_prior_specificity,E_union,35,6,-0.7774224945552812,-1.9017194680142735,0.309697370425883,-0.0007170834762947781,0.872,descriptive,
5000,future_minus_prior_specificity,R_high,35,6,0.05743342907122431,-0.03293406465306468,0.13840468702294031,0.006355261281689731,0.346,descriptive,
5000,future_minus_prior_specificity,R_low,35,6,-0.045589493804095806,-0.11205377087355706,0.015694034524518848,0.0020081936717964754,0.732,descriptive,
5000,future_minus_prior_specificity,R_union,35,6,0.011843935267128519,-0.09136945540506337,0.1439973970060877,0.008363454953486244,0.492,descriptive,
5000,future_minus_prior_specificity,L_high,35,6,0.21824137327666562,-1.5430694560520817,2.649909112258884,0.03170808082960338,0.354,descriptive,
5000,future_minus_prior_specificity,L_low,35,6,-1.0075078030990752,-2.4540609924931887,0.05274574468720033,-0.04078861925938436,0.954,descriptive,
5000,future_minus_prior_specificity,L_union,35,6,-0.7892664298224098,-2.015739207804722,0.3284451746749509,-0.009080538429781015,0.871,descriptive,
