segment_key,track_id,events,old_n_steps,event_count_match,rho_coordinate_max_abs_error_km,tau_nonincreasing_adjacent_pairs,tau_duplicate_fixes,tau_confirmation_reach_positive,rho_support_old,rho_support_rebuilt,rho_support_abs_error,eligible_records_min,eligible_records_median,panel,replicate,rho_chl_support,rho_chl_median_log_length
,,,,,,,,,,,,,,d,248.0,-0.1471433363148479,-0.0854371645796064
,,,,,,,,,,,,,,d,249.0,-0.1480601520572451,-0.1192699016100179
,,,,,,,,,,,,,,d,250.0,-0.1336091234347048,-0.11554114490161
,,,,,,,,,,,,,,d,251.0,-0.1367341234347048,-0.1153454830053667
,,,,,,,,,,,,,,d,252.0,-0.1444208407871199,-0.1157200357781753
,,,,,,,,,,,,,,d,253.0,-0.1484347048300537,-0.0980936940966011
,,,,,,,,,,,,,,d,254.0,-0.1386851520572451,-0.1362254025044723
,,,,,,,,,,,,,,d,255.0,-0.1464389534883721,-0.1268727638640429
,,,,,,,,,,,,,,d,256.0,-0.149882602862254,-0.0949798747763864
,,,,,,,,,,,,,,d,257.0,-0.1448401162790697,-0.1002906976744186
,,,,,,,,,,,,,,d,258.0,-0.1382435152057245,-0.1021411001788908
,,,,,,,,,,,,,,d,259.0,-0.1451308139534884,-0.1032256261180679
,,,,,,,,,,,,,,d,260.0,-0.1455109570661896,-0.1178779069767442
,,,,,,,,,,,,,,d,261.0,-0.1338606887298748,-0.1272864490161002
,,,,,,,,,,,,,,d,262.0,-0.1374273255813953,-0.1116167262969588
,,,,,,,,,,,,,,d,263.0,-0.1382546958855098,-0.0952593917710196
,,,,,,,,,,,,,,d,264.0,-0.148596824686941,-0.1150771466905188
,,,,,,,,,,,,,,d,265.0,-0.1397529069767442,-0.1190854203935599
,,,,,,,,,,,,,,d,266.0,-0.142011404293381,-0.1006261180679785
,,,,,,,,,,,,,,d,267.0,-0.1442251788908765,-0.1373434704830053
,,,,,,,,,,,,,,d,268.0,-0.1335196779964222,-0.123060152057245
,,,,,,,,,,,,,,d,269.0,-0.1381764311270125,-0.1271914132379248
,,,,,,,,,,,,,,d,270.0,-0.1384056350626118,-0.1134112254025044
,,,,,,,,,,,,,,d,271.0,-0.1410107334525939,-0.1085196779964221
,,,,,,,,,,,,,,d,272.0,-0.1477918157423971,-0.1049642218246869
,,,,,,,,,,,,,,d,273.0,-0.1484402951699463,-0.0952761627906976
,,,,,,,,,,,,,,d,274.0,-0.1484682468694096,-0.1084302325581395
,,,,,,,,,,,,,,d,275.0,-0.1450637298747764,-0.0847439624329159
,,,,,,,,,,,,,,d,276.0,-0.1660275044722719,-0.0838271466905188
,,,,,,,,,,,,,,d,277.0,-0.1596824686940966,-0.1074463327370304
,,,,,,,,,,,,,,d,278.0,-0.1286337209302325,-0.1111359570661896
,,,,,,,,,,,,,,d,279.0,-0.1376621198568873,-0.1132994186046511
,,,,,,,,,,,,,,d,280.0,-0.1521970035778175,-0.0867341234347048
,,,,,,,,,,,,,,d,281.0,-0.1513808139534884,-0.1057300983899821
,,,,,,,,,,,,,,d,282.0,-0.1472439624329159,-0.0965116279069767
,,,,,,,,,,,,,,d,283.0,-0.1414132379248658,-0.1163293828264758
,,,,,,,,,,,,,,d,284.0,-0.1347607334525939,-0.1285610465116279
,,,,,,,,,,,,,,d,285.0,-0.1588327370304114,-0.0994968694096601
,,,,,,,,,,,,,,d,286.0,-0.1514814400715563,-0.1135118515205724
,,,,,,,,,,,,,,d,287.0,-0.1492453041144902,-0.106115831842576
,,,,,,,,,,,,,,d,288.0,-0.1370974955277281,-0.1301207513416816
,,,,,,,,,,,,,,d,289.0,-0.1366502683363148,-0.1385453935599284
,,,,,,,,,,,,,,d,290.0,-0.1546343917710197,-0.1148703041144901
,,,,,,,,,,,,,,d,291.0,-0.1543660554561717,-0.1131484794275492
,,,,,,,,,,,,,,d,292.0,-0.1564288908765653,-0.1192978533094812
,,,,,,,,,,,,,,d,293.0,-0.1367956171735241,-0.1150715563506261
,,,,,,,,,,,,,,d,294.0,-0.1489210644007156,-0.0993571109123434
,,,,,,,,,,,,,,d,295.0,-0.1451923076923077,-0.087214892665474
,,,,,,,,,,,,,,d,296.0,-0.1446276833631485,-0.1105769230769231
,,,,,,,,,,,,,,d,297.0,-0.1501453488372093,-0.1167710196779964
,,,,,,,,,,,,,,d,298.0,-0.1423356440071556,-0.088785778175313
,,,,,,,,,,,,,,d,299.0,-0.1411281305903399,-0.1070382379248658
,,,,,,,,,,,,,,d,300.0,-0.1561046511627907,-0.0975849731663685
,,,,,,,,,,,,,,d,301.0,-0.1463495080500894,-0.1307021466905188
,,,,,,,,,,,,,,d,302.0,-0.131048747763864,-0.115608228980322
,,,,,,,,,,,,,,d,303.0,-0.1442475402504472,-0.1195270572450805
,,,,,,,,,,,,,,d,304.0,-0.1313729874776386,-0.1256093470483005
,,,,,,,,,,,,,,d,305.0,-0.1525547853309481,-0.1101017441860465
,,,,,,,,,,,,,,d,306.0,-0.1541815742397138,-0.0896690518783542
,,,,,,,,,,,,,,d,307.0,-0.1265652951699463,-0.1108173076923077
,,,,,,,,,,,,,,d,308.0,-0.1400268336314848,-0.1230713327370304
,,,,,,,,,,,,,,d,309.0,-0.1401889534883721,-0.1064344812164579
,,,,,,,,,,,,,,d,310.0,-0.1505813953488372,-0.1011516100178891
,,,,,,,,,,,,,,d,311.0,-0.1477806350626118,-0.1083296064400715
,,,,,,,,,,,,,,d,312.0,-0.1464054114490161,-0.1316972271914132
,,,,,,,,,,,,,,d,313.0,-0.1461650268336315,-0.111029740608229
,,,,,,,,,,,,,,d,314.0,-0.151319320214669,-0.1098669499105546
,,,,,,,,,,,,,,d,315.0,-0.1365831842576028,-0.1376453488372093
,,,,,,,,,,,,,,d,316.0,-0.1341066636851521,-0.1091681574239713
,,,,,,,,,,,,,,d,317.0,-0.151369633273703,-0.1141491502683363
,,,,,,,,,,,,,,d,318.0,-0.1392162343470483,-0.1246757602862254
,,,,,,,,,,,,,,d,319.0,-0.1430064847942755,-0.1365496422182469
,,,,,,,,,,,,,,d,320.0,-0.1606384168157424,-0.0754025044722719
,,,,,,,,,,,,,,d,321.0,-0.156434481216458,-0.1083631484794275
,,,,,,,,,,,,,,d,322.0,-0.1566133720930232,-0.1163349731663685
,,,,,,,,,,,,,,d,323.0,-0.1380310822898032,-0.1125391323792486
,,,,,,,,,,,,,,d,324.0,-0.1548971377459749,-0.1177828711985689
,,,,,,,,,,,,,,d,325.0,-0.1600626118067978,-0.101336091234347
,,,,,,,,,,,,,,d,326.0,-0.140725626118068,-0.1026554114490161
,,,,,,,,,,,,,,d,327.0,-0.148244633273703,-0.1120360017889088
,,,,,,,,,,,,,,d,328.0,-0.1584917262969588,-0.0898032200357782
,,,,,,,,,,,,,,d,329.0,-0.1377180232558139,-0.1174586314847943
,,,,,,,,,,,,,,d,330.0,-0.1390093917710197,-0.1276162790697674
,,,,,,,,,,,,,,d,331.0,-0.1454885957066189,-0.0849955277280858
,,,,,,,,,,,,,,d,332.0,-0.1353253577817531,-0.1143783542039356
,,,,,,,,,,,,,,d,333.0,-0.150033542039356,-0.0916424418604651
,,,,,,,,,,,,,,d,334.0,-0.1449798747763864,-0.1088271466905188
,,,,,,,,,,,,,,d,335.0,-0.1446332737030411,-0.1187779516994633
,,,,,,,,,,,,,,d,336.0,-0.1563562164579606,-0.0934704830053667
,,,,,,,,,,,,,,d,337.0,-0.1419834525939177,-0.1254360465116279
,,,,,,,,,,,,,,d,338.0,-0.154779740608229,-0.0912455277280858
,,,,,,,,,,,,,,d,339.0,-0.1526162790697674,-0.0894957513416815
,,,,,,,,,,,,,,d,340.0,-0.1351017441860465,-0.1226520572450805
,,,,,,,,,,,,,,d,341.0,-0.1630646243291592,-0.1208687388193202
,,,,,,,,,,,,,,d,342.0,-0.1456171735241503,-0.0921399821109123
,,,,,,,,,,,,,,d,343.0,-0.1564400715563506,-0.088970259391771
,,,,,,,,,,,,,,d,344.0,-0.1285945885509839,-0.1247707960644007
,,,,,,,,,,,,,,d,345.0,-0.1379807692307692,-0.1270181127012522
,,,,,,,,,,,,,,d,346.0,-0.1428220035778175,-0.1311046511627907
,,,,,,,,,,,,,,d,347.0,-0.1486806797853309,-0.129830053667263
,,,,,,,,,,,,,,d,348.0,-0.1343023255813953,-0.1324742844364937
,,,,,,,,,,,,,,d,349.0,-0.1263472719141324,-0.1297909212880143
,,,,,,,,,,,,,,d,350.0,-0.1536113595706619,-0.1220594812164579
,,,,,,,,,,,,,,d,351.0,-0.1364881484794275,-0.113886404293381
,,,,,,,,,,,,,,d,352.0,-0.1301375223613596,-0.1088662790697674
,,,,,,,,,,,,,,d,353.0,-0.1286840339892665,-0.1391882826475849
,,,,,,,,,,,,,,d,354.0,-0.1738539803220036,-0.0917039355992844
,,,,,,,,,,,,,,d,355.0,-0.1186270125223613,-0.1300760286225402
,,,,,,,,,,,,,,d,356.0,-0.1527224955277281,-0.1031529516994633
,,,,,,,,,,,,,,d,357.0,-0.1598222271914132,-0.0923915474060823
,,,,,,,,,,,,,,d,358.0,-0.1390932468694097,-0.1223893112701252
,,,,,,,,,,,,,,d,359.0,-0.1448680679785331,-0.1149150268336315
,,,,,,,,,,,,,,d,360.0,-0.1285889982110912,-0.1278175313059034
,,,,,,,,,,,,,,d,361.0,-0.145337656529517,-0.1078823792486583
,,,,,,,,,,,,,,d,362.0,-0.1448289355992844,-0.1052101967799642
,,,,,,,,,,,,,,d,363.0,-0.1550368962432916,-0.1336873881932021
,,,,,,,,,,,,,,d,364.0,-0.1343973613595707,-0.1279349284436494
,,,,,,,,,,,,,,d,365.0,-0.1529293381037567,-0.1215339892665474
,,,,,,,,,,,,,,d,366.0,-0.1423691860465116,-0.0990440518783542
,,,,,,,,,,,,,,d,367.0,-0.131065518783542,-0.1395628354203936
,,,,,,,,,,,,,,d,368.0,-0.1396355098389982,-0.1162678890876565
,,,,,,,,,,,,,,d,369.0,-0.1596545169946333,-0.1048468246869409
,,,,,,,,,,,,,,d,370.0,-0.1415977191413238,-0.1149094364937388
,,,,,,,,,,,,,,d,371.0,-0.1198065742397137,-0.129477862254025
,,,,,,,,,,,,,,d,372.0,-0.1398479427549195,-0.1199239713774597
,,,,,,,,,,,,,,d,373.0,-0.1330724508050089,-0.1312555903398927
,,,,,,,,,,,,,,d,374.0,-0.1440015652951699,-0.0998099284436493
,,,,,,,,,,,,,,d,375.0,-0.1458911001788909,-0.1084246422182469
,,,,,,,,,,,,,,d,376.0,-0.1487309928443649,-0.1035498658318425
,,,,,,,,,,,,,,d,377.0,-0.1493794722719141,-0.1052716905187835
,,,,,,,,,,,,,,d,378.0,-0.1349060822898032,-0.109089892665474
,,,,,,,,,,,,,,d,379.0,-0.1476576475849731,-0.107887969588551
,,,,,,,,,,,,,,d,380.0,-0.1378242397137746,-0.085929114490161
,,,,,,,,,,,,,,d,381.0,-0.123261404293381,-0.1314568425760286
,,,,,,,,,,,,,,d,382.0,-0.1392833184257603,-0.1080780411449016
,,,,,,,,,,,,,,d,383.0,-0.1454159212880143,-0.1162231663685152
,,,,,,,,,,,,,,d,384.0,-0.1452929338103757,-0.0988819320214669
,,,,,,,,,,,,,,d,385.0,-0.1403678443649374,-0.124865831842576
,,,,,,,,,,,,,,d,386.0,-0.1449183810375671,-0.1319599731663685
,,,,,,,,,,,,,,d,387.0,-0.1489490161001789,-0.1007155635062612
,,,,,,,,,,,,,,d,388.0,-0.1526833631484794,-0.1089613148479427
,,,,,,,,,,,,,,d,389.0,-0.1579103309481216,-0.1216681574239714
,,,,,,,,,,,,,,d,390.0,-0.1321835867620751,-0.1211817978533095
,,,,,,,,,,,,,,d,391.0,-0.1429785330948121,-0.1122931574239713
,,,,,,,,,,,,,,d,392.0,-0.1513752236135957,-0.1187444096601073
,,,,,,,,,,,,,,d,393.0,-0.1315630590339893,-0.1240887745974955
,,,,,,,,,,,,,,d,394.0,-0.1370360017889088,-0.1085979427549195
,,,,,,,,,,,,,,d,395.0,-0.1441413237924866,-0.0905299642218247
,,,,,,,,,,,,,,d,396.0,-0.1323345259391771,-0.1329103309481216
,,,,,,,,,,,,,,d,397.0,-0.1577482110912343,-0.0854539355992844
,,,,,,,,,,,,,,d,398.0,-0.1570270572450805,-0.093884168157424
,,,,,,,,,,,,,,d,399.0,-0.1456730769230769,-0.0853756708407871
,,,,,,,,,,,,,,d,400.0,-0.1356551878354204,-0.1173356440071556
,,,,,,,,,,,,,,d,401.0,-0.1360688729874776,-0.1116558586762075
,,,,,,,,,,,,,,d,402.0,-0.1550983899821109,-0.0926431127012522
,,,,,,,,,,,,,,d,403.0,-0.1433530858676207,-0.140507602862254
,,,,,,,,,,,,,,d,404.0,-0.1460476296958855,-0.0977582737030411
,,,,,,,,,,,,,,d,405.0,-0.1477135509838998,-0.1026218694096601
,,,,,,,,,,,,,,d,406.0,-0.1470538908765653,-0.093649373881932
,,,,,,,,,,,,,,d,407.0,-0.1426710644007155,-0.1101520572450805
,,,,,,,,,,,,,,d,408.0,-0.1424362701252236,-0.1159324686940966
,,,,,,,,,,,,,,d,409.0,-0.1474563953488372,-0.0914300089445438
,,,,,,,,,,,,,,d,410.0,-0.1570605992844365,-0.1193537567084078
,,,,,,,,,,,,,,d,411.0,-0.1502906976744186,-0.109375
,,,,,,,,,,,,,,d,412.0,-0.1499440966010733,-0.1060096153846154
,,,,,,,,,,,,,,d,413.0,-0.1328656082289803,-0.1238539803220035
,,,,,,,,,,,,,,d,414.0,-0.135878801431127,-0.1130813953488372
,,,,,,,,,,,,,,d,415.0,-0.1409883720930232,-0.1115720035778175
,,,,,,,,,,,,,,d,416.0,-0.1508497316636851,-0.0937388193202146
,,,,,,,,,,,,,,d,417.0,-0.1506932021466905,-0.1174418604651163
,,,,,,,,,,,,,,d,418.0,-0.1551822450805009,-0.0948568872987477
,,,,,,,,,,,,,,d,419.0,-0.1494130143112701,-0.1067587209302325
,,,,,,,,,,,,,,d,420.0,-0.1558307245080501,-0.1010230322003578
,,,,,,,,,,,,,,d,421.0,-0.1608564400715563,-0.0939959749552773
,,,,,,,,,,,,,,d,422.0,-0.1554226296958855,-0.0935711091234347
,,,,,,,,,,,,,,d,423.0,-0.1469141323792487,-0.1017721377459749
,,,,,,,,,,,,,,d,424.0,-0.1431238819320215,-0.1399206171735242
,,,,,,,,,,,,,,d,425.0,-0.1472048300536672,-0.1241670393559928
,,,,,,,,,,,,,,d,426.0,-0.1466681574239714,-0.106115831842576
,,,,,,,,,,,,,,d,427.0,-0.1348949016100179,-0.1033653846153846
,,,,,,,,,,,,,,d,428.0,-0.142313282647585,-0.0900771466905188
,,,,,,,,,,,,,,d,429.0,-0.1487813059033989,-0.0945046958855098
,,,,,,,,,,,,,,d,430.0,-0.1503410107334526,-0.0973613595706619
,,,,,,,,,,,,,,d,431.0,-0.1428555456171735,-0.1276721824686941
,,,,,,,,,,,,,,d,432.0,-0.1485688729874776,-0.1009783094812164
,,,,,,,,,,,,,,d,433.0,-0.1512634168157424,-0.0939959749552773
,,,,,,,,,,,,,,d,434.0,-0.1384447674418605,-0.0944264311270125
,,,,,,,,,,,,,,d,435.0,-0.1486415474060823,-0.1144007155635062
,,,,,,,,,,,,,,d,436.0,-0.1421567531305903,-0.1164188282647585
,,,,,,,,,,,,,,d,437.0,-0.1362309928443649,-0.1181462432915921
,,,,,,,,,,,,,,d,438.0,-0.1388640429338103,-0.1004807692307692
,,,,,,,,,,,,,,d,439.0,-0.1468861806797853,-0.1178443649373882
,,,,,,,,,,,,,,d,440.0,-0.1496198568872987,-0.0962041592128801
,,,,,,,,,,,,,,d,441.0,-0.140490831842576,-0.0948345259391771
,,,,,,,,,,,,,,d,442.0,-0.1661504919499105,-0.1015149821109123
,,,,,,,,,,,,,,d,443.0,-0.1426710644007155,-0.1191469141323792
,,,,,,,,,,,,,,d,444.0,-0.1383329606440071,-0.1049418604651163
,,,,,,,,,,,,,,d,445.0,-0.1514814400715563,-0.1311605545617173
,,,,,,,,,,,,,,d,446.0,-0.1356831395348837,-0.0961594364937388
,,,,,,,,,,,,,,d,447.0,-0.1444991055456172,-0.1168492844364937
,,,,,,,,,,,,,,d,448.0,-0.1629192754919499,-0.1304841234347048
,,,,,,,,,,,,,,d,449.0,-0.1720594812164579,-0.1034995527728086
,,,,,,,,,,,,,,d,450.0,-0.1382435152057245,-0.1009335867620751
,,,,,,,,,,,,,,d,451.0,-0.1380422629695885,-0.1286616726296959
,,,,,,,,,,,,,,d,452.0,-0.1240105098389982,-0.1103644901610018
,,,,,,,,,,,,,,d,453.0,-0.1457010286225402,-0.0845147584973166
,,,,,,,,,,,,,,d,454.0,-0.1397640876565295,-0.104779740608229
,,,,,,,,,,,,,,d,455.0,-0.1337880143112701,-0.1168101520572451
,,,,,,,,,,,,,,d,456.0,-0.154461091234347,-0.1002403846153846
,,,,,,,,,,,,,,d,457.0,-0.1444040697674418,-0.1138808139534884
,,,,,,,,,,,,,,d,458.0,-0.1408038908765653,-0.0990775939177102
,,,,,,,,,,,,,,d,459.0,-0.1292822003577817,-0.1244074239713774
,,,,,,,,,,,,,,d,460.0,-0.1475122987477639,-0.1201475849731663
,,,,,,,,,,,,,,d,461.0,-0.1427381484794276,-0.101470259391771
,,,,,,,,,,,,,,d,462.0,-0.1463103756708408,-0.1036001788908765
,,,,,,,,,,,,,,d,463.0,-0.1490887745974955,-0.118481663685152
,,,,,,,,,,,,,,d,464.0,-0.1386795617173524,-0.1400156529516995
,,,,,,,,,,,,,,d,465.0,-0.1540082737030411,-0.0878969141323792
,,,,,,,,,,,,,,d,466.0,-0.1501229874776386,-0.0996310375670841
,,,,,,,,,,,,,,d,467.0,-0.1415138640429338,-0.1322115384615384
,,,,,,,,,,,,,,d,468.0,-0.1396075581395349,-0.1133385509838998
,,,,,,,,,,,,,,d,469.0,-0.1302828711985689,-0.1314065295169946
,,,,,,,,,,,,,,d,470.0,-0.1513472719141324,-0.0934593023255814
,,,,,,,,,,,,,,d,471.0,-0.1382826475849732,-0.1329326923076923
,,,,,,,,,,,,,,d,472.0,-0.170371198568873,-0.0863707513416815
,,,,,,,,,,,,,,d,473.0,-0.1571332737030411,-0.0980377906976744
,,,,,,,,,,,,,,d,474.0,-0.1383497316636851,-0.1039411896243291
,,,,,,,,,,,,,,d,475.0,-0.1419331395348837,-0.1236024150268336
,,,,,,,,,,,,,,d,476.0,-0.1483899821109123,-0.0884615384615384
,,,,,,,,,,,,,,d,477.0,-0.1269454382826476,-0.1175089445438282
,,,,,,,,,,,,,,d,478.0,-0.1305623881932021,-0.1299921735241503
,,,,,,,,,,,,,,d,479.0,-0.148647137745975,-0.1175536672629696
,,,,,,,,,,,,,,d,480.0,-0.1431909660107334,-0.1003130590339893
,,,,,,,,,,,,,,d,481.0,-0.1341010733452594,-0.1183027728085867
,,,,,,,,,,,,,,d,482.0,-0.1494130143112701,-0.1209470035778175
,,,,,,,,,,,,,,d,483.0,-0.1335420393559928,-0.1170896690518783
,,,,,,,,,,,,,,d,484.0,-0.1550368962432916,-0.1158262522361359
,,,,,,,,,,,,,,d,485.0,-0.1536952146690519,-0.0910498658318425
,,,,,,,,,,,,,,d,486.0,-0.148563282647585,-0.1293436940966011
,,,,,,,,,,,,,,d,487.0,-0.1398591234347048,-0.1131428890876565
,,,,,,,,,,,,,,d,488.0,-0.1448680679785331,-0.110878801431127
,,,,,,,,,,,,,,d,489.0,-0.1342631932021467,-0.1072394901610018
,,,,,,,,,,,,,,d,490.0,-0.1403957960644007,-0.1259838998211091
,,,,,,,,,,,,,,d,491.0,-0.1335811717352415,-0.1451308139534884
,,,,,,,,,,,,,,d,492.0,-0.1305679785330948,-0.1241223166368515
,,,,,,,,,,,,,,d,493.0,-0.1509950805008944,-0.0944767441860465
,,,,,,,,,,,,,,d,494.0,-0.1352247316636851,-0.132770572450805
,,,,,,,,,,,,,,d,495.0,-0.1489210644007156,-0.1031976744186046
,,,,,,,,,,,,,,d,496.0,-0.1371757602862254,-0.1190015652951699
,,,,,,,,,,,,,,d,497.0,-0.1353868515205724,-0.1165306350626118
,,,,,,,,,,,,,,d,498.0,-0.1581283542039356,-0.0815239266547406
,,,,,,,,,,,,,,d,499.0,-0.1463774597495528,-0.1239601967799642
,,,,,,,,,,,,,,d,500.0,-0.1329494633273703,-0.1116838103756708
,,,,,,,,,,,,,,d,501.0,-0.1413629248658318,-0.1017944991055456
,,,,,,,,,,,,,,d,502.0,-0.1351408765652952,-0.1318928890876565
,,,,,,,,,,,,,,d,503.0,-0.138852862254025,-0.1084525939177102
,,,,,,,,,,,,,,d,504.0,-0.1353924418604651,-0.0982725849731663
,,,,,,,,,,,,,,d,505.0,-0.1522920393559928,-0.1108899821109123
,,,,,,,,,,,,,,d,506.0,-0.137298747763864,-0.1035275044722719
,,,,,,,,,,,,,,d,507.0,-0.1357893559928444,-0.1163349731663685
,,,,,,,,,,,,,,d,508.0,-0.1392218246869409,-0.1112868962432916
,,,,,,,,,,,,,,d,509.0,-0.1426598837209302,-0.0880758050089445
,,,,,,,,,,,,,,d,510.0,-0.1482725849731664,-0.0972998658318426
,,,,,,,,,,,,,,d,511.0,-0.1308195438282647,-0.1208855098389982
,,,,,,,,,,,,,,d,512.0,-0.1503689624329159,-0.0955500894454383
,,,,,,,,,,,,,,d,513.0,-0.1290026833631485,-0.1228868515205724
,,,,,,,,,,,,,,d,514.0,-0.1549418604651163,-0.112432915921288
,,,,,,,,,,,,,,d,515.0,-0.1591849284436494,-0.1010174418604651
,,,,,,,,,,,,,,d,516.0,-0.1473278175313059,-0.1187555903398926
,,,,,,,,,,,,,,d,517.0,-0.1457904740608229,-0.1103533094812165
,,,,,,,,,,,,,,d,518.0,-0.1588942307692308,-0.1253521914132379
,,,,,,,,,,,,,,d,519.0,-0.1401721824686941,-0.0866279069767442
,,,,,,,,,,,,,,d,520.0,-0.1490943649373882,-0.1039467799642218
,,,,,,,,,,,,,,d,521.0,-0.1439233005366726,-0.1006205277280858
,,,,,,,,,,,,,,d,522.0,-0.1406361806797853,-0.1167822003577817
,,,,,,,,,,,,,,d,523.0,-0.1527504472271914,-0.0806965563506261
,,,,,,,,,,,,,,d,524.0,-0.148529740608229,-0.1380534436493738
,,,,,,,,,,,,,,d,525.0,-0.1372763864042934,-0.1004416368515205
,,,,,,,,,,,,,,d,526.0,-0.1414300089445438,-0.1032983005366726
,,,,,,,,,,,,,,d,527.0,-0.1294331395348837,-0.1135789355992844
,,,,,,,,,,,,,,d,528.0,-0.1277560375670841,-0.1377292039355993
,,,,,,,,,,,,,,d,529.0,-0.1371478085867621,-0.1278063506261181
,,,,,,,,,,,,,,d,530.0,-0.1572059481216458,-0.1187611806797853
,,,,,,,,,,,,,,d,531.0,-0.1537567084078712,-0.0972942754919499
,,,,,,,,,,,,,,d,532.0,-0.1429114490161002,-0.1228085867620751
,,,,,,,,,,,,,,d,533.0,-0.1295673076923077,-0.1252124329159213
,,,,,,,,,,,,,,d,534.0,-0.1224004919499105,-0.1238819320214669
,,,,,,,,,,,,,,d,535.0,-0.1356663685152057,-0.1116502683363148
,,,,,,,,,,,,,,d,536.0,-0.1533653846153846,-0.1198009838998211
,,,,,,,,,,,,,,d,537.0,-0.1495863148479428,-0.0780131932021467
,,,,,,,,,,,,,,d,538.0,-0.1341513864042934,-0.10591457960644
,,,,,,,,,,,,,,d,539.0,-0.135644007155635,-0.1039355992844365
,,,,,,,,,,,,,,d,540.0,-0.1383832737030411,-0.0991279069767442
,,,,,,,,,,,,,,d,541.0,-0.1383776833631484,-0.1354986583184257
,,,,,,,,,,,,,,d,542.0,-0.1603477191413238,-0.1171399821109123
,,,,,,,,,,,,,,d,543.0,-0.1463495080500894,-0.1263305008944544
,,,,,,,,,,,,,,d,544.0,-0.1518280411449016,-0.11241614490161
,,,,,,,,,,,,,,d,545.0,-0.1505925760286225,-0.1034548300536672
,,,,,,,,,,,,,,d,546.0,-0.1492341234347048,-0.0936214221824687
,,,,,,,,,,,,,,d,547.0,-0.1238931127012522,-0.129477862254025
,,,,,,,,,,,,,,d,548.0,-0.1494689177101968,-0.1146578711985688
,,,,,,,,,,,,,,d,549.0,-0.1342687835420394,-0.1149206171735241
,,,,,,,,,,,,,,d,550.0,-0.1253466010733452,-0.1316636851520572
,,,,,,,,,,,,,,d,551.0,-0.1526442307692308,-0.1153343023255814
,,,,,,,,,,,,,,d,552.0,-0.1474340339892665,-0.0984402951699463
,,,,,,,,,,,,,,d,553.0,-0.1459917262969589,-0.1207289803220036
,,,,,,,,,,,,,,d,554.0,-0.1575916815742397,-0.0788461538461538
,,,,,,,,,,,,,,d,555.0,-0.1374944096601073,-0.1296567531305903
,,,,,,,,,,,,,,d,556.0,-0.1445326475849732,-0.1228141771019678
,,,,,,,,,,,,,,d,557.0,-0.1463383273703041,-0.1255702146690519
,,,,,,,,,,,,,,d,558.0,-0.1392944991055456,-0.1078767889087656
,,,,,,,,,,,,,,d,559.0,-0.1363092576028622,-0.1351073345259392
,,,,,,,,,,,,,,d,560.0,-0.1525380143112701,-0.1153957960644007
,,,,,,,,,,,,,,d,561.0,-0.1443649373881932,-0.1076643559928443
,,,,,,,,,,,,,,d,562.0,-0.1336314847942755,-0.1316972271914132
,,,,,,,,,,,,,,d,563.0,-0.1491558586762075,-0.0914970930232558
,,,,,,,,,,,,,,d,564.0,-0.1536784436493739,-0.1040865384615384
,,,,,,,,,,,,,,d,565.0,-0.1486303667262969,-0.0981160554561717
,,,,,,,,,,,,,,d,566.0,-0.1394845706618962,-0.1209637745974955
,,,,,,,,,,,,,,d,567.0,-0.1335588103756708,-0.1054058586762075
,,,,,,,,,,,,,,d,568.0,-0.1472048300536672,-0.104528175313059
,,,,,,,,,,,,,,d,569.0,-0.1513416815742397,-0.1149988819320214
,,,,,,,,,,,,,,d,570.0,-0.1359179338103757,-0.1136516100178891
,,,,,,,,,,,,,,d,571.0,-0.1111639087656529,-0.1677772808586762
,,,,,,,,,,,,,,d,572.0,-0.1453767889087656,-0.0969141323792486
,,,,,,,,,,,,,,d,573.0,-0.1433139534883721,-0.1024765205724508
,,,,,,,,,,,,,,d,574.0,-0.1457457513416815,-0.1121701699463327
,,,,,,,,,,,,,,d,575.0,-0.1281194096601073,-0.1393783542039356
,,,,,,,,,,,,,,d,576.0,-0.1438953488372093,-0.0978365384615384
,,,,,,,,,,,,,,d,577.0,-0.1533038908765653,-0.1120527728085867
,,,,,,,,,,,,,,d,578.0,-0.148429114490161,-0.0944543828264758
,,,,,,,,,,,,,,d,579.0,-0.1427884615384615,-0.0975011180679785
,,,,,,,,,,,,,,d,580.0,-0.1417262969588551,-0.0973166368515205
,,,,,,,,,,,,,,d,581.0,-0.1522025939177102,-0.1120248211091234
,,,,,,,,,,,,,,d,582.0,-0.1544722719141324,-0.1160666368515206
,,,,,,,,,,,,,,d,583.0,-0.1435711091234347,-0.096891771019678
,,,,,,,,,,,,,,d,584.0,-0.1427828711985689,-0.1317084078711985
,,,,,,,,,,,,,,d,585.0,-0.1392833184257603,-0.1124888193202146
,,,,,,,,,,,,,,d,586.0,-0.1468023255813953,-0.1250726744186046
,,,,,,,,,,,,,,d,587.0,-0.1474116726296959,-0.0996589892665474
,,,,,,,,,,,,,,d,588.0,-0.1386348389982111,-0.1143280411449016
,,,,,,,,,,,,,,d,589.0,-0.1414691413237925,-0.1245807245080501
,,,,,,,,,,,,,,d,590.0,-0.1387690071556351,-0.1123043381037567
,,,,,,,,,,,,,,d,591.0,-0.1382043828264758,-0.1373602415026834
,,,,,,,,,,,,,,d,592.0,-0.1663908765652952,-0.0972439624329159
,,,,,,,,,,,,,,d,593.0,-0.1549027280858676,-0.1105322003577817
,,,,,,,,,,,,,,d,594.0,-0.1446668157423971,-0.1125950357781753
