dataset,scale_m,event_id,n_runs,n_record_runs,decomposition_residual,panel,temporal_identity_residual,frozen_events,geometry_pass,a_chl_eligible,a_decomposition_eligible,b_chl_eligible,rho_tau_distinct_cell,rho_tau_distinct_cell_fraction
rfbo,250,343|1|RFBO_iGotU|24,17.0,,,d,0.0,,,,,,,
rfbo,250,343|1|RFBO_iGotU|26,7.0,,,d,0.0,,,,,,,
rfbo,250,343|1|RFBO_iGotU|27,21.0,,,d,0.0,,,,,,,
rfbo,250,343|1|RFBO_iGotU|29,3.0,,,d,0.0,,,,,,,
rfbo,250,343|1|RFBO_iGotU|31,6.0,,,d,0.0,,,,,,,
rfbo,250,343|1|RFBO_iGotU|32,5.0,,,d,0.0,,,,,,,
rfbo,250,343|1|RFBO_iGotU|33,19.0,,,d,0.0,,,,,,,
rfbo,250,344|1|RFBO_iGotU|1,13.0,,,d,0.0,,,,,,,
rfbo,250,344|1|RFBO_iGotU|4,5.0,,,d,0.0,,,,,,,
rfbo,250,344|1|RFBO_iGotU|5,3.0,,,d,0.0,,,,,,,
rfbo,250,344|1|RFBO_iGotU|6,6.0,,,d,0.0,,,,,,,
rfbo,250,344|1|RFBO_iGotU|9,4.0,,,d,0.0,,,,,,,
rfbo,250,344|1|RFBO_iGotU|10,5.0,,,d,0.0,,,,,,,
rfbo,250,344|1|RFBO_iGotU|11,3.0,,,d,0.0,,,,,,,
rfbo,250,344|1|RFBO_iGotU|12,5.0,,,d,0.0,,,,,,,
rfbo,250,344|1|RFBO_iGotU|14,5.0,,,d,0.0,,,,,,,
rfbo,250,344|1|RFBO_iGotU|15,3.0,,,d,0.0,,,,,,,
rfbo,250,344|1|RFBO_iGotU|16,12.0,,,d,0.0,,,,,,,
rfbo,250,344|1|RFBO_iGotU|21,6.0,,,d,0.0,,,,,,,
rfbo,250,344|1|RFBO_iGotU|26,4.0,,,d,0.0,,,,,,,
rfbo,250,344|1|RFBO_iGotU|28,8.0,,,d,0.0,,,,,,,
rfbo,250,344|1|RFBO_iGotU|30,8.0,,,d,0.0,,,,,,,
rfbo,250,344|1|RFBO_iGotU|31,6.0,,,d,0.0,,,,,,,
rfbo,250,344|1|RFBO_iGotU|32,7.0,,,d,0.0,,,,,,,
rfbo,250,344|1|RFBO_iGotU|34,5.0,,,d,0.0,,,,,,,
rfbo,250,344|1|RFBO_iGotU|35,6.0,,,d,0.0,,,,,,,
rfbo,250,344|1|RFBO_iGotU|36,3.0,,,d,0.0,,,,,,,
rfbo,250,344|1|RFBO_iGotU|39,3.0,,,d,0.0,,,,,,,
rfbo,250,345|1|RFBO_iGotU|0,8.0,,,d,0.0,,,,,,,
rfbo,250,345|1|RFBO_iGotU|2,6.0,,,d,0.0,,,,,,,
rfbo,250,345|1|RFBO_iGotU|3,4.0,,,d,0.0,,,,,,,
rfbo,250,345|4|RFBO_iGotU|1,3.0,,,d,0.0,,,,,,,
rfbo,250,345|4|RFBO_iGotU|4,12.0,,,d,0.0,,,,,,,
rfbo,250,345|4|RFBO_iGotU|5,7.0,,,d,0.0,,,,,,,
rfbo,250,345|4|RFBO_iGotU|6,15.0,,,d,0.0,,,,,,,
rfbo,250,345|4|RFBO_iGotU|8,4.0,,,d,0.0,,,,,,,
rfbo,250,345|4|RFBO_iGotU|10,3.0,,,d,0.0,,,,,,,
rfbo,250,345|4|RFBO_iGotU|11,8.0,,,d,0.0,,,,,,,
rfbo,250,345|4|RFBO_iGotU|12,13.0,,,d,0.0,,,,,,,
rfbo,250,345|4|RFBO_iGotU|13,4.0,,,d,0.0,,,,,,,
rfbo,250,346|1|RFBO_iGotU|2,9.0,,,d,0.0,,,,,,,
rfbo,250,346|1|RFBO_iGotU|5,9.0,,,d,0.0,,,,,,,
rfbo,250,346|1|RFBO_iGotU|9,6.0,,,d,0.0,,,,,,,
rfbo,250,346|1|RFBO_iGotU|10,5.0,,,d,0.0,,,,,,,
rfbo,250,346|1|RFBO_iGotU|15,5.0,,,d,0.0,,,,,,,
rfbo,250,346|1|RFBO_iGotU|16,4.0,,,d,0.0,,,,,,,
rfbo,250,346|1|RFBO_iGotU|18,5.0,,,d,0.0,,,,,,,
rfbo,250,346|1|RFBO_iGotU|20,12.0,,,d,0.0,,,,,,,
rfbo,250,346|1|RFBO_iGotU|21,5.0,,,d,0.0,,,,,,,
rfbo,250,346|1|RFBO_iGotU|22,4.0,,,d,0.0,,,,,,,
rfbo,250,346|1|RFBO_iGotU|24,4.0,,,d,0.0,,,,,,,
rfbo,250,346|1|RFBO_iGotU|25,3.0,,,d,0.0,,,,,,,
rfbo,250,346|1|RFBO_iGotU|26,4.0,,,d,0.0,,,,,,,
rfbo,250,346|1|RFBO_iGotU|29,6.0,,,d,0.0,,,,,,,
rfbo,250,346|1|RFBO_iGotU|30,6.0,,,d,0.0,,,,,,,
rfbo,250,346|1|RFBO_iGotU|34,8.0,,,d,0.0,,,,,,,
rfbo,250,346|1|RFBO_iGotU|35,3.0,,,d,0.0,,,,,,,
rfbo,250,346|1|RFBO_iGotU|36,15.0,,,d,0.0,,,,,,,
rfbo,250,346|1|RFBO_iGotU|37,3.0,,,d,0.0,,,,,,,
rfbo,250,346|1|RFBO_iGotU|40,4.0,,,d,0.0,,,,,,,
rfbo,250,347|1|RFBO_iGotU|2,5.0,,,d,0.0,,,,,,,
rfbo,250,347|1|RFBO_iGotU|3,4.0,,,d,0.0,,,,,,,
rfbo,250,347|1|RFBO_iGotU|10,21.0,,,d,0.0,,,,,,,
rfbo,250,347|1|RFBO_iGotU|11,8.0,,,d,0.0,,,,,,,
rfbo,250,347|1|RFBO_iGotU|12,22.0,,,d,0.0,,,,,,,
rfbo,250,347|1|RFBO_iGotU|13,5.0,,,d,0.0,,,,,,,
rfbo,250,347|1|RFBO_iGotU|14,6.0,,,d,0.0,,,,,,,
rfbo,250,348|1|RFBO_iGotU|2,16.0,,,d,0.0,,,,,,,
rfbo,250,348|1|RFBO_iGotU|3,6.0,,,d,0.0,,,,,,,
rfbo,250,348|1|RFBO_iGotU|6,8.0,,,d,0.0,,,,,,,
rfbo,250,348|1|RFBO_iGotU|10,5.0,,,d,0.0,,,,,,,
rfbo,250,348|1|RFBO_iGotU|12,3.0,,,d,0.0,,,,,,,
rfbo,250,348|1|RFBO_iGotU|13,3.0,,,d,0.0,,,,,,,
rfbo,250,348|1|RFBO_iGotU|14,3.0,,,d,0.0,,,,,,,
rfbo,250,348|1|RFBO_iGotU|15,4.0,,,d,0.0,,,,,,,
rfbo,250,348|1|RFBO_iGotU|16,6.0,,,d,0.0,,,,,,,
rfbo,250,348|1|RFBO_iGotU|17,5.0,,,d,0.0,,,,,,,
rfbo,250,348|1|RFBO_iGotU|19,9.0,,,d,0.0,,,,,,,
rfbo,250,348|1|RFBO_iGotU|20,3.0,,,d,0.0,,,,,,,
rfbo,250,348|1|RFBO_iGotU|21,3.0,,,d,0.0,,,,,,,
rfbo,250,349|4|RFBO_iGotU|0,17.0,,,d,0.0,,,,,,,
rfbo,250,349|4|RFBO_iGotU|1,3.0,,,d,0.0,,,,,,,
rfbo,250,349|4|RFBO_iGotU|2,24.0,,,d,0.0,,,,,,,
rfbo,250,349|4|RFBO_iGotU|3,5.0,,,d,0.0,,,,,,,
rfbo,250,349|4|RFBO_iGotU|4,4.0,,,d,0.0,,,,,,,
rfbo,250,349|4|RFBO_iGotU|6,3.0,,,d,0.0,,,,,,,
rfbo,250,349|4|RFBO_iGotU|7,3.0,,,d,0.0,,,,,,,
rfbo,250,349|4|RFBO_iGotU|8,6.0,,,d,0.0,,,,,,,
rfbo,250,349|4|RFBO_iGotU|9,3.0,,,d,0.0,,,,,,,
rfbo,250,349|4|RFBO_iGotU|10,10.0,,,d,0.0,,,,,,,
rfbo,250,349|4|RFBO_iGotU|11,33.0,,,d,0.0,,,,,,,
rfbo,250,349|4|RFBO_iGotU|12,5.0,,,d,0.0,,,,,,,
rfbo,250,349|4|RFBO_iGotU|13,4.0,,,d,0.0,,,,,,,
rfbo,250,349|4|RFBO_iGotU|14,4.0,,,d,0.0,,,,,,,
rfbo,250,349|4|RFBO_iGotU|15,5.0,,,d,0.0,,,,,,,
rfbo,250,349|4|RFBO_iGotU|17,6.0,,,d,0.0,,,,,,,
rfbo,250,349|4|RFBO_iGotU|19,9.0,,,d,0.0,,,,,,,
rfbo,250,349|4|RFBO_iGotU|23,9.0,,,d,0.0,,,,,,,
rfbo,250,349|4|RFBO_iGotU|24,3.0,,,d,0.0,,,,,,,
rfbo,250,349|4|RFBO_iGotU|25,4.0,,,d,0.0,,,,,,,
rfbo,250,349|4|RFBO_iGotU|26,6.0,,,d,0.0,,,,,,,
rfbo,250,349|4|RFBO_iGotU|30,5.0,,,d,0.0,,,,,,,
rfbo,250,350|4|RFBO_iGotU|0,7.0,,,d,0.0,,,,,,,
rfbo,250,350|4|RFBO_iGotU|2,3.0,,,d,0.0,,,,,,,
rfbo,250,350|4|RFBO_iGotU|3,3.0,,,d,0.0,,,,,,,
rfbo,250,351|1|RFBO_iGotU|8,15.0,,,d,0.0,,,,,,,
rfbo,250,351|1|RFBO_iGotU|9,9.0,,,d,0.0,,,,,,,
rfbo,250,351|1|RFBO_iGotU|10,5.0,,,d,0.0,,,,,,,
rfbo,250,351|1|RFBO_iGotU|11,5.0,,,d,0.0,,,,,,,
rfbo,250,351|1|RFBO_iGotU|12,4.0,,,d,0.0,,,,,,,
rfbo,250,351|1|RFBO_iGotU|15,5.0,,,d,0.0,,,,,,,
rfbo,250,351|1|RFBO_iGotU|16,4.0,,,d,0.0,,,,,,,
rfbo,250,351|1|RFBO_iGotU|17,3.0,,,d,0.0,,,,,,,
rfbo,250,351|1|RFBO_iGotU|18,5.0,,,d,0.0,,,,,,,
rfbo,250,351|1|RFBO_iGotU|19,21.0,,,d,0.0,,,,,,,
rfbo,250,351|1|RFBO_iGotU|21,13.0,,,d,0.0,,,,,,,
rfbo,250,351|1|RFBO_iGotU|22,3.0,,,d,0.0,,,,,,,
rfbo,250,351|1|RFBO_iGotU|23,12.0,,,d,0.0,,,,,,,
rfbo,250,351|1|RFBO_iGotU|24,3.0,,,d,0.0,,,,,,,
rfbo,250,351|1|RFBO_iGotU|25,9.0,,,d,0.0,,,,,,,
rfbo,250,351|1|RFBO_iGotU|26,7.0,,,d,0.0,,,,,,,
rfbo,250,351|1|RFBO_iGotU|27,16.0,,,d,0.0,,,,,,,
rfbo,250,351|1|RFBO_iGotU|29,3.0,,,d,0.0,,,,,,,
rfbo,250,351|1|RFBO_iGotU|30,6.0,,,d,0.0,,,,,,,
rfbo,250,351|1|RFBO_iGotU|33,4.0,,,d,0.0,,,,,,,
rfbo,250,351|1|RFBO_iGotU|36,5.0,,,d,0.0,,,,,,,
rfbo,250,351|1|RFBO_iGotU|38,5.0,,,d,0.0,,,,,,,
rfbo,250,351|1|RFBO_iGotU|39,6.0,,,d,0.0,,,,,,,
rfbo,250,351|1|RFBO_iGotU|40,3.0,,,d,0.0,,,,,,,
rfbo,250,351|1|RFBO_iGotU|42,7.0,,,d,0.0,,,,,,,
rfbo,250,351|1|RFBO_iGotU|43,3.0,,,d,0.0,,,,,,,
rfbo,250,352|1|RFBO_iGotU|1,11.0,,,d,1.1102230246251565e-16,,,,,,,
rfbo,250,352|1|RFBO_iGotU|2,8.0,,,d,0.0,,,,,,,
rfbo,250,352|1|RFBO_iGotU|3,26.0,,,d,0.0,,,,,,,
rfbo,250,352|1|RFBO_iGotU|5,9.0,,,d,0.0,,,,,,,
rfbo,250,352|1|RFBO_iGotU|7,8.0,,,d,0.0,,,,,,,
rfbo,250,352|1|RFBO_iGotU|8,3.0,,,d,0.0,,,,,,,
rfbo,250,352|1|RFBO_iGotU|10,11.0,,,d,-1.1102230246251565e-16,,,,,,,
rfbo,250,352|1|RFBO_iGotU|11,48.0,,,d,0.0,,,,,,,
rfbo,250,352|1|RFBO_iGotU|14,3.0,,,d,0.0,,,,,,,
rfbo,250,352|1|RFBO_iGotU|15,3.0,,,d,0.0,,,,,,,
rfbo,250,352|1|RFBO_iGotU|16,6.0,,,d,0.0,,,,,,,
rfbo,250,352|1|RFBO_iGotU|17,6.0,,,d,0.0,,,,,,,
rfbo,250,352|1|RFBO_iGotU|18,4.0,,,d,0.0,,,,,,,
rfbo,250,352|1|RFBO_iGotU|19,3.0,,,d,0.0,,,,,,,
rfbo,250,352|1|RFBO_iGotU|21,9.0,,,d,0.0,,,,,,,
rfbo,250,352|1|RFBO_iGotU|22,16.0,,,d,0.0,,,,,,,
rfbo,250,353|1|RFBO_iGotU|1,19.0,,,d,0.0,,,,,,,
rfbo,250,353|1|RFBO_iGotU|7,11.0,,,d,1.1102230246251565e-16,,,,,,,
rfbo,250,353|1|RFBO_iGotU|8,12.0,,,d,0.0,,,,,,,
rfbo,250,353|1|RFBO_iGotU|9,16.0,,,d,0.0,,,,,,,
rfbo,250,353|1|RFBO_iGotU|10,7.0,,,d,0.0,,,,,,,
rfbo,250,353|1|RFBO_iGotU|12,5.0,,,d,0.0,,,,,,,
rfbo,250,353|1|RFBO_iGotU|13,5.0,,,d,0.0,,,,,,,
rfbo,250,353|1|RFBO_iGotU|14,3.0,,,d,0.0,,,,,,,
rfbo,250,353|1|RFBO_iGotU|16,3.0,,,d,0.0,,,,,,,
rfbo,250,353|1|RFBO_iGotU|19,3.0,,,d,0.0,,,,,,,
rfbo,250,353|1|RFBO_iGotU|20,5.0,,,d,0.0,,,,,,,
rfbo,250,353|1|RFBO_iGotU|21,3.0,,,d,0.0,,,,,,,
rfbo,250,353|1|RFBO_iGotU|22,11.0,,,d,0.0,,,,,,,
rfbo,250,353|1|RFBO_iGotU|23,4.0,,,d,0.0,,,,,,,
rfbo,250,353|1|RFBO_iGotU|24,3.0,,,d,0.0,,,,,,,
rfbo,250,354|1|RFBO_iGotU|0,24.0,,,d,0.0,,,,,,,
rfbo,250,354|1|RFBO_iGotU|1,4.0,,,d,0.0,,,,,,,
rfbo,250,354|1|RFBO_iGotU|2,4.0,,,d,0.0,,,,,,,
rfbo,250,354|1|RFBO_iGotU|3,3.0,,,d,0.0,,,,,,,
rfbo,250,354|1|RFBO_iGotU|5,4.0,,,d,0.0,,,,,,,
rfbo,250,354|1|RFBO_iGotU|7,10.0,,,d,0.0,,,,,,,
rfbo,250,354|1|RFBO_iGotU|8,19.0,,,d,0.0,,,,,,,
rfbo,250,354|1|RFBO_iGotU|9,3.0,,,d,0.0,,,,,,,
rfbo,250,354|1|RFBO_iGotU|11,6.0,,,d,0.0,,,,,,,
rfbo,250,354|1|RFBO_iGotU|12,3.0,,,d,0.0,,,,,,,
rfbo,250,354|1|RFBO_iGotU|14,3.0,,,d,0.0,,,,,,,
rfbo,250,354|1|RFBO_iGotU|17,9.0,,,d,0.0,,,,,,,
rfbo,250,354|1|RFBO_iGotU|18,3.0,,,d,0.0,,,,,,,
rfbo,250,354|1|RFBO_iGotU|19,6.0,,,d,0.0,,,,,,,
rfbo,250,355|1|RFBO_iGotU|1,8.0,,,d,0.0,,,,,,,
rfbo,250,356|1|RFBO_iGotU|8,3.0,,,d,0.0,,,,,,,
rfbo,250,356|1|RFBO_iGotU|9,3.0,,,d,0.0,,,,,,,
rfbo,250,356|1|RFBO_iGotU|14,3.0,,,d,0.0,,,,,,,
rfbo,250,356|1|RFBO_iGotU|15,4.0,,,d,0.0,,,,,,,
rfbo,250,356|1|RFBO_iGotU|18,11.0,,,d,0.0,,,,,,,
rfbo,250,356|1|RFBO_iGotU|21,5.0,,,d,0.0,,,,,,,
rfbo,250,356|1|RFBO_iGotU|22,4.0,,,d,0.0,,,,,,,
rfbo,250,356|1|RFBO_iGotU|24,8.0,,,d,0.0,,,,,,,
rfbo,250,356|1|RFBO_iGotU|26,11.0,,,d,0.0,,,,,,,
rfbo,250,356|1|RFBO_iGotU|28,5.0,,,d,0.0,,,,,,,
rfbo,250,356|1|RFBO_iGotU|32,7.0,,,d,-1.1102230246251565e-16,,,,,,,
rfbo,250,356|1|RFBO_iGotU|33,24.0,,,d,0.0,,,,,,,
rfbo,250,356|1|RFBO_iGotU|37,3.0,,,d,0.0,,,,,,,
rfbo,250,356|1|RFBO_iGotU|38,7.0,,,d,0.0,,,,,,,
rfbo,250,356|1|RFBO_iGotU|39,6.0,,,d,0.0,,,,,,,
rfbo,250,356|1|RFBO_iGotU|40,3.0,,,d,0.0,,,,,,,
rfbo,250,356|1|RFBO_iGotU|41,7.0,,,d,0.0,,,,,,,
rfbo,250,359|1|RFBO_iGotU|1,18.0,,,d,0.0,,,,,,,
rfbo,250,359|1|RFBO_iGotU|2,3.0,,,d,0.0,,,,,,,
rfbo,250,359|1|RFBO_iGotU|3,11.0,,,d,-1.1102230246251565e-16,,,,,,,
rfbo,250,359|1|RFBO_iGotU|7,8.0,,,d,0.0,,,,,,,
rfbo,250,359|1|RFBO_iGotU|8,3.0,,,d,0.0,,,,,,,
rfbo,250,359|1|RFBO_iGotU|9,6.0,,,d,0.0,,,,,,,
rfbo,250,359|1|RFBO_iGotU|10,6.0,,,d,0.0,,,,,,,
rfbo,250,359|1|RFBO_iGotU|12,5.0,,,d,0.0,,,,,,,
rfbo,250,359|1|RFBO_iGotU|13,13.0,,,d,0.0,,,,,,,
rfbo,250,359|1|RFBO_iGotU|17,3.0,,,d,0.0,,,,,,,
rfbo,250,359|1|RFBO_iGotU|21,3.0,,,d,0.0,,,,,,,
rfbo,250,359|1|RFBO_iGotU|23,30.0,,,d,0.0,,,,,,,
rfbo,250,359|1|RFBO_iGotU|24,12.0,,,d,0.0,,,,,,,
rfbo,250,359|1|RFBO_iGotU|25,8.0,,,d,0.0,,,,,,,
rfbo,250,359|1|RFBO_iGotU|26,3.0,,,d,0.0,,,,,,,
rfbo,250,359|1|RFBO_iGotU|27,3.0,,,d,0.0,,,,,,,
rfbo,250,359|1|RFBO_iGotU|30,11.0,,,d,0.0,,,,,,,
rfbo,250,360|1|RFBO_iGotU|4,11.0,,,d,1.1102230246251565e-16,,,,,,,
rfbo,250,360|1|RFBO_iGotU|8,11.0,,,d,-1.1102230246251565e-16,,,,,,,
rfbo,250,360|1|RFBO_iGotU|11,5.0,,,d,0.0,,,,,,,
rfbo,250,360|1|RFBO_iGotU|13,5.0,,,d,0.0,,,,,,,
rfbo,250,360|1|RFBO_iGotU|14,4.0,,,d,0.0,,,,,,,
rfbo,250,360|1|RFBO_iGotU|15,3.0,,,d,0.0,,,,,,,
rfbo,250,360|1|RFBO_iGotU|16,4.0,,,d,0.0,,,,,,,
rfbo,250,361|5|RFBO_iGotU|0,3.0,,,d,0.0,,,,,,,
rfbo,250,361|5|RFBO_iGotU|4,7.0,,,d,0.0,,,,,,,
rfbo,250,361|5|RFBO_iGotU|9,4.0,,,d,0.0,,,,,,,
rfbo,250,361|5|RFBO_iGotU|10,3.0,,,d,0.0,,,,,,,
rfbo,250,361|5|RFBO_iGotU|11,3.0,,,d,0.0,,,,,,,
rfbo,250,361|5|RFBO_iGotU|15,8.0,,,d,0.0,,,,,,,
rfbo,250,361|5|RFBO_iGotU|17,6.0,,,d,0.0,,,,,,,
rfbo,250,361|5|RFBO_iGotU|19,3.0,,,d,0.0,,,,,,,
rfbo,250,361|5|RFBO_iGotU|20,3.0,,,d,0.0,,,,,,,
rfbo,250,361|5|RFBO_iGotU|21,4.0,,,d,0.0,,,,,,,
rfbo,250,361|5|RFBO_iGotU|26,3.0,,,d,0.0,,,,,,,
rfbo,250,361|5|RFBO_iGotU|28,4.0,,,d,0.0,,,,,,,
rfbo,250,361|5|RFBO_iGotU|31,3.0,,,d,0.0,,,,,,,
rfbo,250,361|5|RFBO_iGotU|33,9.0,,,d,0.0,,,,,,,
rfbo,250,361|5|RFBO_iGotU|45,4.0,,,d,0.0,,,,,,,
rfbo,250,361|5|RFBO_iGotU|46,7.0,,,d,0.0,,,,,,,
rfbo,250,361|5|RFBO_iGotU|49,5.0,,,d,0.0,,,,,,,
rfbo,250,361|5|RFBO_iGotU|51,5.0,,,d,0.0,,,,,,,
rfbo,250,363|1|RFBO_iGotU|0,7.0,,,d,0.0,,,,,,,
rfbo,250,363|1|RFBO_iGotU|1,7.0,,,d,0.0,,,,,,,
rfbo,250,363|1|RFBO_iGotU|3,9.0,,,d,0.0,,,,,,,
rfbo,250,363|1|RFBO_iGotU|5,3.0,,,d,0.0,,,,,,,
rfbo,250,363|1|RFBO_iGotU|6,8.0,,,d,0.0,,,,,,,
rfbo,250,364|1|RFBO_iGotU|1,4.0,,,d,0.0,,,,,,,
rfbo,250,364|1|RFBO_iGotU|3,5.0,,,d,0.0,,,,,,,
rfbo,250,364|1|RFBO_iGotU|4,7.0,,,d,0.0,,,,,,,
rfbo,250,364|1|RFBO_iGotU|6,3.0,,,d,0.0,,,,,,,
rfbo,250,364|1|RFBO_iGotU|7,4.0,,,d,0.0,,,,,,,
rfbo,250,364|1|RFBO_iGotU|12,9.0,,,d,0.0,,,,,,,
rfbo,250,364|1|RFBO_iGotU|13,7.0,,,d,0.0,,,,,,,
rfbo,250,364|1|RFBO_iGotU|14,4.0,,,d,0.0,,,,,,,
rfbo,250,364|1|RFBO_iGotU|15,11.0,,,d,0.0,,,,,,,
rfbo,250,364|1|RFBO_iGotU|16,9.0,,,d,0.0,,,,,,,
rfbo,250,364|1|RFBO_iGotU|18,5.0,,,d,0.0,,,,,,,
rfbo,250,364|1|RFBO_iGotU|19,5.0,,,d,0.0,,,,,,,
rfbo,250,365|1|RFBO_iGotU|6,13.0,,,d,0.0,,,,,,,
rfbo,250,365|1|RFBO_iGotU|8,6.0,,,d,0.0,,,,,,,
rfbo,250,365|1|RFBO_iGotU|10,9.0,,,d,0.0,,,,,,,
rfbo,250,365|1|RFBO_iGotU|11,6.0,,,d,0.0,,,,,,,
rfbo,250,365|1|RFBO_iGotU|16,5.0,,,d,0.0,,,,,,,
rfbo,250,365|1|RFBO_iGotU|17,4.0,,,d,0.0,,,,,,,
rfbo,250,365|1|RFBO_iGotU|18,8.0,,,d,0.0,,,,,,,
rfbo,250,365|1|RFBO_iGotU|19,5.0,,,d,0.0,,,,,,,
rfbo,250,366|1|RFBO_iGotU|4,13.0,,,d,0.0,,,,,,,
rfbo,250,366|1|RFBO_iGotU|5,3.0,,,d,0.0,,,,,,,
rfbo,250,366|1|RFBO_iGotU|6,5.0,,,d,0.0,,,,,,,
rfbo,250,366|1|RFBO_iGotU|7,3.0,,,d,0.0,,,,,,,
rfbo,250,366|1|RFBO_iGotU|8,33.0,,,d,0.0,,,,,,,
rfbo,250,366|1|RFBO_iGotU|9,4.0,,,d,0.0,,,,,,,
rfbo,250,366|1|RFBO_iGotU|11,5.0,,,d,0.0,,,,,,,
rfbo,250,366|1|RFBO_iGotU|12,6.0,,,d,0.0,,,,,,,
rfbo,250,366|1|RFBO_iGotU|17,13.0,,,d,0.0,,,,,,,
rfbo,250,366|1|RFBO_iGotU|18,3.0,,,d,0.0,,,,,,,
rfbo,250,366|1|RFBO_iGotU|22,4.0,,,d,0.0,,,,,,,
rfbo,250,366|1|RFBO_iGotU|23,6.0,,,d,0.0,,,,,,,
rfbo,250,367|1|RFBO_iGotU|2,17.0,,,d,0.0,,,,,,,
rfbo,250,367|1|RFBO_iGotU|5,5.0,,,d,0.0,,,,,,,
rfbo,250,367|1|RFBO_iGotU|6,3.0,,,d,0.0,,,,,,,
rfbo,250,367|1|RFBO_iGotU|7,3.0,,,d,0.0,,,,,,,
rfbo,250,367|1|RFBO_iGotU|8,3.0,,,d,0.0,,,,,,,
rfbo,250,367|1|RFBO_iGotU|12,17.0,,,d,0.0,,,,,,,
rfbo,250,367|1|RFBO_iGotU|13,3.0,,,d,0.0,,,,,,,
rfbo,250,367|1|RFBO_iGotU|14,20.0,,,d,0.0,,,,,,,
rfbo,250,367|1|RFBO_iGotU|15,4.0,,,d,0.0,,,,,,,
rfbo,250,367|1|RFBO_iGotU|16,5.0,,,d,0.0,,,,,,,
rfbo,250,367|1|RFBO_iGotU|20,3.0,,,d,0.0,,,,,,,
rfbo,250,367|1|RFBO_iGotU|21,15.0,,,d,0.0,,,,,,,
rfbo,250,367|1|RFBO_iGotU|23,5.0,,,d,0.0,,,,,,,
rfbo,250,367|1|RFBO_iGotU|25,36.0,,,d,0.0,,,,,,,
rfbo,250,367|1|RFBO_iGotU|26,3.0,,,d,0.0,,,,,,,
rfbo,250,367|1|RFBO_iGotU|28,4.0,,,d,0.0,,,,,,,
rfbo,250,367|1|RFBO_iGotU|37,6.0,,,d,0.0,,,,,,,
rfbo,250,367|1|RFBO_iGotU|38,20.0,,,d,0.0,,,,,,,
rfbo,250,367|1|RFBO_iGotU|40,4.0,,,d,0.0,,,,,,,
rfbo,250,367|1|RFBO_iGotU|41,14.0,,,d,0.0,,,,,,,
rfbo,250,368|1|RFBO_iGotU|3,4.0,,,d,0.0,,,,,,,
rfbo,250,368|1|RFBO_iGotU|4,8.0,,,d,0.0,,,,,,,
rfbo,250,368|1|RFBO_iGotU|6,4.0,,,d,0.0,,,,,,,
rfbo,250,368|1|RFBO_iGotU|7,4.0,,,d,0.0,,,,,,,
rfbo,250,368|1|RFBO_iGotU|8,44.0,,,d,0.0,,,,,,,
rfbo,250,368|1|RFBO_iGotU|9,4.0,,,d,0.0,,,,,,,
rfbo,250,368|1|RFBO_iGotU|11,3.0,,,d,0.0,,,,,,,
rfbo,250,368|1|RFBO_iGotU|14,10.0,,,d,0.0,,,,,,,
rfbo,250,368|1|RFBO_iGotU|15,4.0,,,d,0.0,,,,,,,
rfbo,250,368|1|RFBO_iGotU|17,10.0,,,d,0.0,,,,,,,
rfbo,250,368|1|RFBO_iGotU|18,3.0,,,d,0.0,,,,,,,
rfbo,250,368|1|RFBO_iGotU|19,12.0,,,d,0.0,,,,,,,
rfbo,250,368|1|RFBO_iGotU|22,7.0,,,d,0.0,,,,,,,
rfbo,250,368|1|RFBO_iGotU|23,3.0,,,d,0.0,,,,,,,
rfbo,250,368|1|RFBO_iGotU|24,5.0,,,d,0.0,,,,,,,
rfbo,250,368|1|RFBO_iGotU|27,28.0,,,d,0.0,,,,,,,
rfbo,250,368|1|RFBO_iGotU|28,3.0,,,d,0.0,,,,,,,
rfbo,250,368|1|RFBO_iGotU|30,5.0,,,d,0.0,,,,,,,
rfbo,250,368|1|RFBO_iGotU|31,9.0,,,d,0.0,,,,,,,
rfbo,250,368|1|RFBO_iGotU|32,3.0,,,d,0.0,,,,,,,
rfbo,250,368|1|RFBO_iGotU|33,3.0,,,d,0.0,,,,,,,
rfbo,250,368|1|RFBO_iGotU|34,4.0,,,d,0.0,,,,,,,
rfbo,250,369|3|RFBO_iGotU|0,11.0,,,d,0.0,,,,,,,
rfbo,250,369|3|RFBO_iGotU|2,6.0,,,d,0.0,,,,,,,
rfbo,250,369|3|RFBO_iGotU|3,25.0,,,d,0.0,,,,,,,
rfbo,250,369|3|RFBO_iGotU|4,8.0,,,d,0.0,,,,,,,
rfbo,250,369|3|RFBO_iGotU|5,5.0,,,d,0.0,,,,,,,
rfbo,250,369|3|RFBO_iGotU|6,8.0,,,d,0.0,,,,,,,
rfbo,250,369|3|RFBO_iGotU|8,37.0,,,d,0.0,,,,,,,
rfbo,250,369|3|RFBO_iGotU|9,3.0,,,d,0.0,,,,,,,
rfbo,250,369|3|RFBO_iGotU|10,3.0,,,d,0.0,,,,,,,
rfbo,250,369|3|RFBO_iGotU|14,7.0,,,d,0.0,,,,,,,
rfbo,250,369|3|RFBO_iGotU|18,5.0,,,d,0.0,,,,,,,
rfbo,250,369|3|RFBO_iGotU|21,5.0,,,d,0.0,,,,,,,
rfbo,250,369|3|RFBO_iGotU|22,3.0,,,d,0.0,,,,,,,
rfbo,250,369|3|RFBO_iGotU|23,5.0,,,d,0.0,,,,,,,
