track_id,segment_id,Time,Lat,Lon,orig_idx,edge_start_orig_idx,edge_end_orig_idx,interpolation_fraction_on_edge,logCHL,position,event_key,orig_idx_num,is_step_start,is_endpoint,is_trigger,use_for_movement_step,is_post_endpoint_to_trigger,minutes,radial_km,strict_record,path_chl_rank,selection_rule,panel,record_type,dataset,scale_m,family,estimand,events,units,segments,observed_unit_equal,bootstrap_ci_low,bootstrap_ci_high,phase_null_mean,phase_p_one_sided,phase_reps,bootstrap_reps,rho_tau_distinct_cell_fraction,holm_phase_p,positive_support,replicate,rho_chl_support,rho_chl_median_log_length
,,,,,,,,,,,,,,,,,,,,,,,b_d,eligible_record_counterfactual,,,,,,,,,,,,,,,,,,96.0,-0.141877236135957,-0.1090283989266547
,,,,,,,,,,,,,,,,,,,,,,,b_d,eligible_record_counterfactual,,,,,,,,,,,,,,,,,,97.0,-0.1475961538461538,-0.0784995527728086
,,,,,,,,,,,,,,,,,,,,,,,b_d,eligible_record_counterfactual,,,,,,,,,,,,,,,,,,98.0,-0.1459134615384615,-0.1131261180679785
,,,,,,,,,,,,,,,,,,,,,,,b_d,eligible_record_counterfactual,,,,,,,,,,,,,,,,,,99.0,-0.1332848837209302,-0.1139143559928443
,,,,,,,,,,,,,,,,,,,,,,,b_d,eligible_record_counterfactual,,,,,,,,,,,,,,,,,,100.0,-0.1428946779964222,-0.1185934704830053
,,,,,,,,,,,,,,,,,,,,,,,b_d,eligible_record_counterfactual,,,,,,,,,,,,,,,,,,101.0,-0.1537063953488372,-0.1077426207513417
,,,,,,,,,,,,,,,,,,,,,,,b_d,eligible_record_counterfactual,,,,,,,,,,,,,,,,,,102.0,-0.1526945438282647,-0.0944152504472272
,,,,,,,,,,,,,,,,,,,,,,,b_d,eligible_record_counterfactual,,,,,,,,,,,,,,,,,,103.0,-0.1382099731663685,-0.1222998658318426
,,,,,,,,,,,,,,,,,,,,,,,b_d,eligible_record_counterfactual,,,,,,,,,,,,,,,,,,104.0,-0.1454830053667263,-0.1156641323792486
,,,,,,,,,,,,,,,,,,,,,,,b_d,eligible_record_counterfactual,,,,,,,,,,,,,,,,,,105.0,-0.1432524597495528,-0.1135677549194991
,,,,,,,,,,,,,,,,,,,,,,,b_d,eligible_record_counterfactual,,,,,,,,,,,,,,,,,,106.0,-0.1609402951699463,-0.0781697227191413
,,,,,,,,,,,,,,,,,,,,,,,b_d,eligible_record_counterfactual,,,,,,,,,,,,,,,,,,107.0,-0.1408150715563506,-0.1023758944543828
,,,,,,,,,,,,,,,,,,,,,,,b_d,eligible_record_counterfactual,,,,,,,,,,,,,,,,,,108.0,-0.1382938282647585,-0.1150044722719141
,,,,,,,,,,,,,,,,,,,,,,,b_d,eligible_record_counterfactual,,,,,,,,,,,,,,,,,,109.0,-0.1325749105545617,-0.1213383273703041
,,,,,,,,,,,,,,,,,,,,,,,b_d,eligible_record_counterfactual,,,,,,,,,,,,,,,,,,110.0,-0.1381261180679785,-0.1350458407871199
,,,,,,,,,,,,,,,,,,,,,,,b_d,eligible_record_counterfactual,,,,,,,,,,,,,,,,,,111.0,-0.1632435152057245,-0.0974619856887299
,,,,,,,,,,,,,,,,,,,,,,,b_d,eligible_record_counterfactual,,,,,,,,,,,,,,,,,,112.0,-0.1605601520572451,-0.1071947674418604
,,,,,,,,,,,,,,,,,,,,,,,b_d,eligible_record_counterfactual,,,,,,,,,,,,,,,,,,113.0,-0.1540082737030411,-0.0870583631484794
,,,,,,,,,,,,,,,,,,,,,,,b_d,eligible_record_counterfactual,,,,,,,,,,,,,,,,,,114.0,-0.1417822003577817,-0.1079885957066189
,,,,,,,,,,,,,,,,,,,,,,,b_d,eligible_record_counterfactual,,,,,,,,,,,,,,,,,,115.0,-0.146992397137746,-0.1080500894454383
,,,,,,,,,,,,,,,,,,,,,,,b_d,eligible_record_counterfactual,,,,,,,,,,,,,,,,,,116.0,-0.1367788461538461,-0.1373881932021467
,,,,,,,,,,,,,,,,,,,,,,,b_d,eligible_record_counterfactual,,,,,,,,,,,,,,,,,,117.0,-0.1509950805008944,-0.0976241055456171
,,,,,,,,,,,,,,,,,,,,,,,b_d,eligible_record_counterfactual,,,,,,,,,,,,,,,,,,118.0,-0.1344868067978533,-0.1327817531305903
,,,,,,,,,,,,,,,,,,,,,,,b_d,eligible_record_counterfactual,,,,,,,,,,,,,,,,,,119.0,-0.1474619856887299,-0.0884112254025044
,,,,,,,,,,,,,,,,,,,,,,,b_d,eligible_record_counterfactual,,,,,,,,,,,,,,,,,,120.0,-0.137298747763864,-0.0958687388193202
,,,,,,,,,,,,,,,,,,,,,,,b_d,eligible_record_counterfactual,,,,,,,,,,,,,,,,,,121.0,-0.1567531305903399,-0.1089110017889087
,,,,,,,,,,,,,,,,,,,,,,,b_d,eligible_record_counterfactual,,,,,,,,,,,,,,,,,,122.0,-0.1602135509838998,-0.0896578711985688
,,,,,,,,,,,,,,,,,,,,,,,b_d,eligible_record_counterfactual,,,,,,,,,,,,,,,,,,123.0,-0.1272137745974955,-0.1033821556350626
,,,,,,,,,,,,,,,,,,,,,,,b_d,eligible_record_counterfactual,,,,,,,,,,,,,,,,,,124.0,-0.1329494633273703,-0.1022193649373882
,,,,,,,,,,,,,,,,,,,,,,,b_d,eligible_record_counterfactual,,,,,,,,,,,,,,,,,,125.0,-0.1378969141323792,-0.1243571109123434
,,,,,,,,,,,,,,,,,,,,,,,b_d,eligible_record_counterfactual,,,,,,,,,,,,,,,,,,126.0,-0.1470371198568873,-0.0896914132379248
,,,,,,,,,,,,,,,,,,,,,,,b_d,eligible_record_counterfactual,,,,,,,,,,,,,,,,,,127.0,-0.1535834078711986,-0.1003801431127012
,,,,,,,,,,,,,,,,,,,,,,,b_d,eligible_record_counterfactual,,,,,,,,,,,,,,,,,,128.0,-0.1538070214669052,-0.109307915921288
,,,,,,,,,,,,,,,,,,,,,,,b_d,eligible_record_counterfactual,,,,,,,,,,,,,,,,,,129.0,-0.1574575134168157,-0.1086091234347048
,,,,,,,,,,,,,,,,,,,,,,,b_d,eligible_record_counterfactual,,,,,,,,,,,,,,,,,,130.0,-0.1408038908765653,-0.1223893112701252
,,,,,,,,,,,,,,,,,,,,,,,b_d,eligible_record_counterfactual,,,,,,,,,,,,,,,,,,131.0,-0.1219141323792486,-0.1334134615384615
,,,,,,,,,,,,,,,,,,,,,,,b_d,eligible_record_counterfactual,,,,,,,,,,,,,,,,,,132.0,-0.135996198568873,-0.0746254472271914
,,,,,,,,,,,,,,,,,,,,,,,b_d,eligible_record_counterfactual,,,,,,,,,,,,,,,,,,133.0,-0.1417095259391771,-0.1258329606440071
,,,,,,,,,,,,,,,,,,,,,,,b_d,eligible_record_counterfactual,,,,,,,,,,,,,,,,,,134.0,-0.1280467352415027,-0.1096992397137746
,,,,,,,,,,,,,,,,,,,,,,,b_d,eligible_record_counterfactual,,,,,,,,,,,,,,,,,,135.0,-0.1539803220035778,-0.099681350626118
,,,,,,,,,,,,,,,,,,,,,,,b_d,eligible_record_counterfactual,,,,,,,,,,,,,,,,,,136.0,-0.132804114490161,-0.1095650715563506
,,,,,,,,,,,,,,,,,,,,,,,b_d,eligible_record_counterfactual,,,,,,,,,,,,,,,,,,137.0,-0.154477862254025,-0.1080221377459749
,,,,,,,,,,,,,,,,,,,,,,,b_d,eligible_record_counterfactual,,,,,,,,,,,,,,,,,,138.0,-0.1477191413237925,-0.0863707513416815
,,,,,,,,,,,,,,,,,,,,,,,b_d,eligible_record_counterfactual,,,,,,,,,,,,,,,,,,139.0,-0.1602862254025045,-0.1077146690518783
,,,,,,,,,,,,,,,,,,,,,,,b_d,eligible_record_counterfactual,,,,,,,,,,,,,,,,,,140.0,-0.1551878354203935,-0.1051878354203935
,,,,,,,,,,,,,,,,,,,,,,,b_d,eligible_record_counterfactual,,,,,,,,,,,,,,,,,,141.0,-0.1336650268336315,-0.1375447227191413
,,,,,,,,,,,,,,,,,,,,,,,b_d,eligible_record_counterfactual,,,,,,,,,,,,,,,,,,142.0,-0.1432077370304114,-0.1126397584973166
,,,,,,,,,,,,,,,,,,,,,,,b_d,eligible_record_counterfactual,,,,,,,,,,,,,,,,,,143.0,-0.1397081842576028,-0.1171511627906976
,,,,,,,,,,,,,,,,,,,,,,,b_d,eligible_record_counterfactual,,,,,,,,,,,,,,,,,,144.0,-0.1448512969588551,-0.0966178443649374
,,,,,,,,,,,,,,,,,,,,,,,b_d,eligible_record_counterfactual,,,,,,,,,,,,,,,,,,145.0,-0.1522361359570662,-0.1115831842576028
,,,,,,,,,,,,,,,,,,,,,,,b_d,eligible_record_counterfactual,,,,,,,,,,,,,,,,,,146.0,-0.1349899373881932,-0.1180903398926655
,,,,,,,,,,,,,,,,,,,,,,,b_d,eligible_record_counterfactual,,,,,,,,,,,,,,,,,,147.0,-0.1273479427549195,-0.1209805456171735
,,,,,,,,,,,,,,,,,,,,,,,b_d,eligible_record_counterfactual,,,,,,,,,,,,,,,,,,148.0,-0.1486024150268336,-0.1324966457960644
,,,,,,,,,,,,,,,,,,,,,,,b_d,eligible_record_counterfactual,,,,,,,,,,,,,,,,,,149.0,-0.137231663685152,-0.0952482110912343
,,,,,,,,,,,,,,,,,,,,,,,b_d,eligible_record_counterfactual,,,,,,,,,,,,,,,,,,150.0,-0.1456283542039356,-0.1347495527728086
,,,,,,,,,,,,,,,,,,,,,,,b_d,eligible_record_counterfactual,,,,,,,,,,,,,,,,,,151.0,-0.1343638193202146,-0.1097271914132379
,,,,,,,,,,,,,,,,,,,,,,,b_d,eligible_record_counterfactual,,,,,,,,,,,,,,,,,,152.0,-0.1349843470483005,-0.1103644901610018
,,,,,,,,,,,,,,,,,,,,,,,b_d,eligible_record_counterfactual,,,,,,,,,,,,,,,,,,153.0,-0.1474731663685152,-0.0926542933810375
,,,,,,,,,,,,,,,,,,,,,,,b_d,eligible_record_counterfactual,,,,,,,,,,,,,,,,,,154.0,-0.1323233452593918,-0.1364266547406082
,,,,,,,,,,,,,,,,,,,,,,,b_d,eligible_record_counterfactual,,,,,,,,,,,,,,,,,,155.0,-0.1427101967799642,-0.1275268336314848
,,,,,,,,,,,,,,,,,,,,,,,b_d,eligible_record_counterfactual,,,,,,,,,,,,,,,,,,156.0,-0.1368012075134168,-0.1242061717352415
,,,,,,,,,,,,,,,,,,,,,,,b_d,eligible_record_counterfactual,,,,,,,,,,,,,,,,,,157.0,-0.1290250447227191,-0.1215507602862254
,,,,,,,,,,,,,,,,,,,,,,,b_d,eligible_record_counterfactual,,,,,,,,,,,,,,,,,,158.0,-0.1413293828264758,-0.0940798300536672
,,,,,,,,,,,,,,,,,,,,,,,b_d,eligible_record_counterfactual,,,,,,,,,,,,,,,,,,159.0,-0.1518056797853309,-0.090675313059034
,,,,,,,,,,,,,,,,,,,,,,,b_d,eligible_record_counterfactual,,,,,,,,,,,,,,,,,,160.0,-0.1429394007155635,-0.1208296064400715
,,,,,,,,,,,,,,,,,,,,,,,b_d,eligible_record_counterfactual,,,,,,,,,,,,,,,,,,161.0,-0.1412008050089445,-0.1151330500894454
,,,,,,,,,,,,,,,,,,,,,,,b_d,eligible_record_counterfactual,,,,,,,,,,,,,,,,,,162.0,-0.1536952146690519,-0.0916592128801431
,,,,,,,,,,,,,,,,,,,,,,,b_d,eligible_record_counterfactual,,,,,,,,,,,,,,,,,,163.0,-0.1597271914132379,-0.115608228980322
,,,,,,,,,,,,,,,,,,,,,,,b_d,eligible_record_counterfactual,,,,,,,,,,,,,,,,,,164.0,-0.1439400715563506,-0.1052716905187835
,,,,,,,,,,,,,,,,,,,,,,,b_d,eligible_record_counterfactual,,,,,,,,,,,,,,,,,,165.0,-0.1343470483005367,-0.1227079606440071
,,,,,,,,,,,,,,,,,,,,,,,b_d,eligible_record_counterfactual,,,,,,,,,,,,,,,,,,166.0,-0.1444823345259392,-0.1217352415026833
,,,,,,,,,,,,,,,,,,,,,,,b_d,eligible_record_counterfactual,,,,,,,,,,,,,,,,,,167.0,-0.1537734794275492,-0.1223949016100179
,,,,,,,,,,,,,,,,,,,,,,,b_d,eligible_record_counterfactual,,,,,,,,,,,,,,,,,,168.0,-0.1456004025044723,-0.1009671288014311
,,,,,,,,,,,,,,,,,,,,,,,b_d,eligible_record_counterfactual,,,,,,,,,,,,,,,,,,169.0,-0.154612030411449,-0.0772529069767442
,,,,,,,,,,,,,,,,,,,,,,,b_d,eligible_record_counterfactual,,,,,,,,,,,,,,,,,,170.0,-0.1687723613595707,-0.1101744186046511
,,,,,,,,,,,,,,,,,,,,,,,b_d,eligible_record_counterfactual,,,,,,,,,,,,,,,,,,171.0,-0.1457737030411449,-0.0948121645796064
,,,,,,,,,,,,,,,,,,,,,,,b_d,eligible_record_counterfactual,,,,,,,,,,,,,,,,,,172.0,-0.1433810375670841,-0.1070941413237925
,,,,,,,,,,,,,,,,,,,,,,,b_d,eligible_record_counterfactual,,,,,,,,,,,,,,,,,,173.0,-0.1455892218246869,-0.1190406976744186
,,,,,,,,,,,,,,,,,,,,,,,b_d,eligible_record_counterfactual,,,,,,,,,,,,,,,,,,174.0,-0.1514311270125224,-0.0941916368515205
,,,,,,,,,,,,,,,,,,,,,,,b_d,eligible_record_counterfactual,,,,,,,,,,,,,,,,,,175.0,-0.1544499105545617,-0.115423747763864
,,,,,,,,,,,,,,,,,,,,,,,b_d,eligible_record_counterfactual,,,,,,,,,,,,,,,,,,176.0,-0.1477638640429338,-0.1165697674418605
,,,,,,,,,,,,,,,,,,,,,,,b_d,eligible_record_counterfactual,,,,,,,,,,,,,,,,,,177.0,-0.1369689177101968,-0.1133832737030411
,,,,,,,,,,,,,,,,,,,,,,,b_d,eligible_record_counterfactual,,,,,,,,,,,,,,,,,,178.0,-0.137617397137746,-0.0869297853309481
,,,,,,,,,,,,,,,,,,,,,,,b_d,eligible_record_counterfactual,,,,,,,,,,,,,,,,,,179.0,-0.1450693202146691,-0.120220259391771
,,,,,,,,,,,,,,,,,,,,,,,b_d,eligible_record_counterfactual,,,,,,,,,,,,,,,,,,180.0,-0.1413405635062612,-0.118531976744186
,,,,,,,,,,,,,,,,,,,,,,,b_d,eligible_record_counterfactual,,,,,,,,,,,,,,,,,,181.0,-0.1621645796064401,-0.1271075581395349
,,,,,,,,,,,,,,,,,,,,,,,b_d,eligible_record_counterfactual,,,,,,,,,,,,,,,,,,182.0,-0.143766771019678,-0.1112477638640429
,,,,,,,,,,,,,,,,,,,,,,,b_d,eligible_record_counterfactual,,,,,,,,,,,,,,,,,,183.0,-0.1417542486583184,-0.1448177549194991
,,,,,,,,,,,,,,,,,,,,,,,b_d,eligible_record_counterfactual,,,,,,,,,,,,,,,,,,184.0,-0.1494353756708408,-0.1038908765652951
,,,,,,,,,,,,,,,,,,,,,,,b_d,eligible_record_counterfactual,,,,,,,,,,,,,,,,,,185.0,-0.1340116279069767,-0.1113092576028622
,,,,,,,,,,,,,,,,,,,,,,,b_d,eligible_record_counterfactual,,,,,,,,,,,,,,,,,,186.0,-0.1443649373881932,-0.1228309481216458
,,,,,,,,,,,,,,,,,,,,,,,b_d,eligible_record_counterfactual,,,,,,,,,,,,,,,,,,187.0,-0.1473222271914132,-0.0950245974955277
,,,,,,,,,,,,,,,,,,,,,,,b_d,eligible_record_counterfactual,,,,,,,,,,,,,,,,,,188.0,-0.1274038461538461,-0.0895069320214669
,,,,,,,,,,,,,,,,,,,,,,,b_d,eligible_record_counterfactual,,,,,,,,,,,,,,,,,,189.0,-0.115440518783542,-0.1242844364937388
,,,,,,,,,,,,,,,,,,,,,,,b_d,eligible_record_counterfactual,,,,,,,,,,,,,,,,,,190.0,-0.1415641771019678,-0.1096209749552773
,,,,,,,,,,,,,,,,,,,,,,,b_d,eligible_record_counterfactual,,,,,,,,,,,,,,,,,,191.0,-0.1401554114490161,-0.127990831842576
,,,,,,,,,,,,,,,,,,,,,,,b_d,eligible_record_counterfactual,,,,,,,,,,,,,,,,,,192.0,-0.1425201252236136,-0.1029013864042933
,,,,,,,,,,,,,,,,,,,,,,,b_d,eligible_record_counterfactual,,,,,,,,,,,,,,,,,,193.0,-0.1570326475849731,-0.0864490161001789
,,,,,,,,,,,,,,,,,,,,,,,b_d,eligible_record_counterfactual,,,,,,,,,,,,,,,,,,194.0,-0.1405467352415027,-0.1146466905187835
,,,,,,,,,,,,,,,,,,,,,,,b_d,eligible_record_counterfactual,,,,,,,,,,,,,,,,,,195.0,-0.1316860465116279,-0.1460588103756708
,,,,,,,,,,,,,,,,,,,,,,,b_d,eligible_record_counterfactual,,,,,,,,,,,,,,,,,,196.0,-0.1406697227191413,-0.1050145348837209
,,,,,,,,,,,,,,,,,,,,,,,b_d,eligible_record_counterfactual,,,,,,,,,,,,,,,,,,197.0,-0.151705053667263,-0.093682915921288
,,,,,,,,,,,,,,,,,,,,,,,b_d,eligible_record_counterfactual,,,,,,,,,,,,,,,,,,198.0,-0.1343526386404293,-0.1181741949910554
,,,,,,,,,,,,,,,,,,,,,,,b_d,eligible_record_counterfactual,,,,,,,,,,,,,,,,,,199.0,-0.1498881932021467,-0.1003354203935599
,,,,,,,,,,,,,,,,,,,,,,,b_d,eligible_record_counterfactual,,,,,,,,,,,,,,,,,,200.0,-0.132854427549195,-0.118632602862254
,,,,,,,,,,,,,,,,,,,,,,,b_d,eligible_record_counterfactual,,,,,,,,,,,,,,,,,,201.0,-0.148227862254025,-0.1079103309481216
,,,,,,,,,,,,,,,,,,,,,,,b_d,eligible_record_counterfactual,,,,,,,,,,,,,,,,,,202.0,-0.1502739266547406,-0.0913126118067978
,,,,,,,,,,,,,,,,,,,,,,,b_d,eligible_record_counterfactual,,,,,,,,,,,,,,,,,,203.0,-0.1476688282647585,-0.0938618067978533
,,,,,,,,,,,,,,,,,,,,,,,b_d,eligible_record_counterfactual,,,,,,,,,,,,,,,,,,204.0,-0.1305512075134168,-0.1104148032200358
,,,,,,,,,,,,,,,,,,,,,,,b_d,eligible_record_counterfactual,,,,,,,,,,,,,,,,,,205.0,-0.1428108228980322,-0.1276274597495528
,,,,,,,,,,,,,,,,,,,,,,,b_d,eligible_record_counterfactual,,,,,,,,,,,,,,,,,,206.0,-0.1507323345259392,-0.0906864937388193
,,,,,,,,,,,,,,,,,,,,,,,b_d,eligible_record_counterfactual,,,,,,,,,,,,,,,,,,207.0,-0.1350737924865832,-0.1043492844364937
,,,,,,,,,,,,,,,,,,,,,,,b_d,eligible_record_counterfactual,,,,,,,,,,,,,,,,,,208.0,-0.1402224955277281,-0.1292933810375671
,,,,,,,,,,,,,,,,,,,,,,,b_d,eligible_record_counterfactual,,,,,,,,,,,,,,,,,,209.0,-0.1355769230769231,-0.1357725849731664
,,,,,,,,,,,,,,,,,,,,,,,b_d,eligible_record_counterfactual,,,,,,,,,,,,,,,,,,210.0,-0.1353029964221825,-0.1260174418604651
,,,,,,,,,,,,,,,,,,,,,,,b_d,eligible_record_counterfactual,,,,,,,,,,,,,,,,,,211.0,-0.152856663685152,-0.1265988372093023
,,,,,,,,,,,,,,,,,,,,,,,b_d,eligible_record_counterfactual,,,,,,,,,,,,,,,,,,212.0,-0.1441245527728086,-0.0895013416815742
,,,,,,,,,,,,,,,,,,,,,,,b_d,eligible_record_counterfactual,,,,,,,,,,,,,,,,,,213.0,-0.1322730322003578,-0.1388640429338103
,,,,,,,,,,,,,,,,,,,,,,,b_d,eligible_record_counterfactual,,,,,,,,,,,,,,,,,,214.0,-0.1509671288014311,-0.102906976744186
,,,,,,,,,,,,,,,,,,,,,,,b_d,eligible_record_counterfactual,,,,,,,,,,,,,,,,,,215.0,-0.1410498658318426,-0.113785778175313
,,,,,,,,,,,,,,,,,,,,,,,b_d,eligible_record_counterfactual,,,,,,,,,,,,,,,,,,216.0,-0.1411896243291592,-0.1180679785330948
,,,,,,,,,,,,,,,,,,,,,,,b_d,eligible_record_counterfactual,,,,,,,,,,,,,,,,,,217.0,-0.1503745527728086,-0.1041368515205724
,,,,,,,,,,,,,,,,,,,,,,,b_d,eligible_record_counterfactual,,,,,,,,,,,,,,,,,,218.0,-0.1528398926654741,-0.1032312164579606
,,,,,,,,,,,,,,,,,,,,,,,b_d,eligible_record_counterfactual,,,,,,,,,,,,,,,,,,219.0,-0.129427549194991,-0.1188506261180679
,,,,,,,,,,,,,,,,,,,,,,,b_d,eligible_record_counterfactual,,,,,,,,,,,,,,,,,,220.0,-0.1522081842576028,-0.0902839892665474
,,,,,,,,,,,,,,,,,,,,,,,b_d,eligible_record_counterfactual,,,,,,,,,,,,,,,,,,221.0,-0.1403454830053667,-0.1177940518783542
,,,,,,,,,,,,,,,,,,,,,,,b_d,eligible_record_counterfactual,,,,,,,,,,,,,,,,,,222.0,-0.1539188282647585,-0.1036113595706619
,,,,,,,,,,,,,,,,,,,,,,,b_d,eligible_record_counterfactual,,,,,,,,,,,,,,,,,,223.0,-0.135979427549195,-0.126369633273703
,,,,,,,,,,,,,,,,,,,,,,,b_d,eligible_record_counterfactual,,,,,,,,,,,,,,,,,,224.0,-0.1316357334525939,-0.1469812164579606
,,,,,,,,,,,,,,,,,,,,,,,b_d,eligible_record_counterfactual,,,,,,,,,,,,,,,,,,225.0,-0.143867397137746,-0.1255087209302325
,,,,,,,,,,,,,,,,,,,,,,,b_d,eligible_record_counterfactual,,,,,,,,,,,,,,,,,,226.0,-0.1274485688729875,-0.1337041592128801
,,,,,,,,,,,,,,,,,,,,,,,b_d,eligible_record_counterfactual,,,,,,,,,,,,,,,,,,227.0,-0.1374720483005367,-0.1143392218246869
,,,,,,,,,,,,,,,,,,,,,,,b_d,eligible_record_counterfactual,,,,,,,,,,,,,,,,,,228.0,-0.149865831842576,-0.1293828264758497
,,,,,,,,,,,,,,,,,,,,,,,b_d,eligible_record_counterfactual,,,,,,,,,,,,,,,,,,229.0,-0.1350346601073345,-0.1046735241502683
,,,,,,,,,,,,,,,,,,,,,,,b_d,eligible_record_counterfactual,,,,,,,,,,,,,,,,,,230.0,-0.1551934257602862,-0.1111527280858676
,,,,,,,,,,,,,,,,,,,,,,,b_d,eligible_record_counterfactual,,,,,,,,,,,,,,,,,,231.0,-0.1512745974955277,-0.1154181574239714
,,,,,,,,,,,,,,,,,,,,,,,b_d,eligible_record_counterfactual,,,,,,,,,,,,,,,,,,232.0,-0.1526777728085868,-0.1127739266547406
,,,,,,,,,,,,,,,,,,,,,,,b_d,eligible_record_counterfactual,,,,,,,,,,,,,,,,,,233.0,-0.1301654740608229,-0.1246142665474061
,,,,,,,,,,,,,,,,,,,,,,,b_d,eligible_record_counterfactual,,,,,,,,,,,,,,,,,,234.0,-0.1460364490161002,-0.0872428443649374
,,,,,,,,,,,,,,,,,,,,,,,b_d,eligible_record_counterfactual,,,,,,,,,,,,,,,,,,235.0,-0.1375111806797853,-0.118599060822898
,,,,,,,,,,,,,,,,,,,,,,,b_d,eligible_record_counterfactual,,,,,,,,,,,,,,,,,,236.0,-0.1528957960644007,-0.0971545169946332
,,,,,,,,,,,,,,,,,,,,,,,b_d,eligible_record_counterfactual,,,,,,,,,,,,,,,,,,237.0,-0.1342352415026834,-0.0980489713774597
,,,,,,,,,,,,,,,,,,,,,,,b_d,eligible_record_counterfactual,,,,,,,,,,,,,,,,,,238.0,-0.1367956171735241,-0.1344979874776386
,,,,,,,,,,,,,,,,,,,,,,,b_d,eligible_record_counterfactual,,,,,,,,,,,,,,,,,,239.0,-0.1409771914132379,-0.1070158765652951
,,,,,,,,,,,,,,,,,,,,,,,b_d,eligible_record_counterfactual,,,,,,,,,,,,,,,,,,240.0,-0.1555791592128801,-0.1113204382826476
,,,,,,,,,,,,,,,,,,,,,,,b_d,eligible_record_counterfactual,,,,,,,,,,,,,,,,,,241.0,-0.1345427101967799,-0.115675313059034
,,,,,,,,,,,,,,,,,,,,,,,b_d,eligible_record_counterfactual,,,,,,,,,,,,,,,,,,242.0,-0.1315295169946332,-0.1157871198568873
,,,,,,,,,,,,,,,,,,,,,,,b_d,eligible_record_counterfactual,,,,,,,,,,,,,,,,,,243.0,-0.1470483005366726,-0.1156641323792486
,,,,,,,,,,,,,,,,,,,,,,,b_d,eligible_record_counterfactual,,,,,,,,,,,,,,,,,,244.0,-0.139020572450805,-0.1008273703041145
,,,,,,,,,,,,,,,,,,,,,,,b_d,eligible_record_counterfactual,,,,,,,,,,,,,,,,,,245.0,-0.131317084078712,-0.0936046511627907
,,,,,,,,,,,,,,,,,,,,,,,b_d,eligible_record_counterfactual,,,,,,,,,,,,,,,,,,246.0,-0.1304058586762075,-0.1191804561717352
,,,,,,,,,,,,,,,,,,,,,,,b_d,eligible_record_counterfactual,,,,,,,,,,,,,,,,,,247.0,-0.1540362254025045,-0.1015093917710197
,,,,,,,,,,,,,,,,,,,,,,,b_d,eligible_record_counterfactual,,,,,,,,,,,,,,,,,,248.0,-0.1471433363148479,-0.0854371645796064
,,,,,,,,,,,,,,,,,,,,,,,b_d,eligible_record_counterfactual,,,,,,,,,,,,,,,,,,249.0,-0.1480601520572451,-0.1192699016100179
,,,,,,,,,,,,,,,,,,,,,,,b_d,eligible_record_counterfactual,,,,,,,,,,,,,,,,,,250.0,-0.1336091234347048,-0.11554114490161
,,,,,,,,,,,,,,,,,,,,,,,b_d,eligible_record_counterfactual,,,,,,,,,,,,,,,,,,251.0,-0.1367341234347048,-0.1153454830053667
,,,,,,,,,,,,,,,,,,,,,,,b_d,eligible_record_counterfactual,,,,,,,,,,,,,,,,,,252.0,-0.1444208407871199,-0.1157200357781753
,,,,,,,,,,,,,,,,,,,,,,,b_d,eligible_record_counterfactual,,,,,,,,,,,,,,,,,,253.0,-0.1484347048300537,-0.0980936940966011
,,,,,,,,,,,,,,,,,,,,,,,b_d,eligible_record_counterfactual,,,,,,,,,,,,,,,,,,254.0,-0.1386851520572451,-0.1362254025044723
,,,,,,,,,,,,,,,,,,,,,,,b_d,eligible_record_counterfactual,,,,,,,,,,,,,,,,,,255.0,-0.1464389534883721,-0.1268727638640429
,,,,,,,,,,,,,,,,,,,,,,,b_d,eligible_record_counterfactual,,,,,,,,,,,,,,,,,,256.0,-0.149882602862254,-0.0949798747763864
,,,,,,,,,,,,,,,,,,,,,,,b_d,eligible_record_counterfactual,,,,,,,,,,,,,,,,,,257.0,-0.1448401162790697,-0.1002906976744186
,,,,,,,,,,,,,,,,,,,,,,,b_d,eligible_record_counterfactual,,,,,,,,,,,,,,,,,,258.0,-0.1382435152057245,-0.1021411001788908
,,,,,,,,,,,,,,,,,,,,,,,b_d,eligible_record_counterfactual,,,,,,,,,,,,,,,,,,259.0,-0.1451308139534884,-0.1032256261180679
,,,,,,,,,,,,,,,,,,,,,,,b_d,eligible_record_counterfactual,,,,,,,,,,,,,,,,,,260.0,-0.1455109570661896,-0.1178779069767442
,,,,,,,,,,,,,,,,,,,,,,,b_d,eligible_record_counterfactual,,,,,,,,,,,,,,,,,,261.0,-0.1338606887298748,-0.1272864490161002
,,,,,,,,,,,,,,,,,,,,,,,b_d,eligible_record_counterfactual,,,,,,,,,,,,,,,,,,262.0,-0.1374273255813953,-0.1116167262969588
,,,,,,,,,,,,,,,,,,,,,,,b_d,eligible_record_counterfactual,,,,,,,,,,,,,,,,,,263.0,-0.1382546958855098,-0.0952593917710196
,,,,,,,,,,,,,,,,,,,,,,,b_d,eligible_record_counterfactual,,,,,,,,,,,,,,,,,,264.0,-0.148596824686941,-0.1150771466905188
,,,,,,,,,,,,,,,,,,,,,,,b_d,eligible_record_counterfactual,,,,,,,,,,,,,,,,,,265.0,-0.1397529069767442,-0.1190854203935599
,,,,,,,,,,,,,,,,,,,,,,,b_d,eligible_record_counterfactual,,,,,,,,,,,,,,,,,,266.0,-0.142011404293381,-0.1006261180679785
